Pond	Sonde	Treatment	Time_seq	Date_time	Chlorophyll_RFU	Cond_uScm	BGAPC_RFU	ODO_mgL	pH	fDOM_RFU	SpCond_uScm	Temp_C
B2P3	Sonde06	D	1.5270833	2022-06-25T08:40:00Z	0.21	39.4	-1.35	10.13	7.23	-0.21	50.4	13.601
B2P3	Sonde06	D	1.5284722	2022-06-25T08:42:00Z	0.11	39.4	-1.4	10.13	7.23	-0.21	50.4	13.601
B2P3	Sonde06	D	1.5298611	2022-06-25T08:44:00Z	0.14	39.4	-1.4	10.13	7.23	-0.21	50.4	13.609
B2P3	Sonde06	D	1.53125	2022-06-25T08:46:00Z	0.02	39.4	-1.32	10.14	7.23	-0.21	50.4	13.606
B2P3	Sonde06	D	1.5326389	2022-06-25T08:48:00Z	0.02	39.4	-1.41	10.14	7.23	-0.2	50.4	13.614
B2P3	Sonde06	D	1.5340278	2022-06-25T08:50:00Z	0.02	39.4	-1.41	10.14	7.23	-0.21	50.4	13.611
B2P3	Sonde06	D	1.5354167	2022-06-25T08:52:00Z	-0.01	39.4	-1.39	10.14	7.23	-0.2	50.4	13.615
B2P3	Sonde06	D	1.5368056	2022-06-25T08:54:00Z	-0.01	39.4	-1.39	10.14	7.23	-0.2	50.4	13.613
B2P3	Sonde06	D	1.5381944	2022-06-25T08:56:00Z	0.14	39.4	-1.3	10.15	7.23	-0.2	50.4	13.613
B2P3	Sonde06	D	1.5395833	2022-06-25T08:58:00Z	0.03	39.4	-1.44	10.15	7.23	-0.22	50.4	13.602
B2P3	Sonde06	D	1.5409722	2022-06-25T09:00:00Z	0.12	39.4	-1.32	10.15	7.23	-0.2	50.4	13.608
B2P3	Sonde06	D	1.5423611	2022-06-25T09:02:00Z	0.08	39.4	-1.28	10.15	7.23	-0.2	50.4	13.611
B2P3	Sonde06	D	1.54375	2022-06-25T09:04:00Z	0.14	39.4	-1.35	10.15	7.23	-0.21	50.4	13.61
B2P3	Sonde06	D	1.5451389	2022-06-25T09:06:00Z	0.04	39.4	-1.4	10.15	7.23	-0.2	50.4	13.611
B2P3	Sonde06	D	1.5465278	2022-06-25T09:08:00Z	0	39.4	-1.39	10.15	7.23	-0.21	50.4	13.618
B2P3	Sonde06	D	1.5479167	2022-06-25T09:10:00Z	0.05	39.4	-1.32	10.14	7.23	-0.21	50.4	13.618
B2P3	Sonde06	D	1.5493056	2022-06-25T09:12:00Z	0.39	39.4	-1.39	10.14	7.23	-0.2	50.4	13.628
B2P3	Sonde06	D	1.5506944	2022-06-25T09:14:00Z	0	39.4	-1.39	10.14	7.23	-0.22	50.4	13.63
B2P3	Sonde06	D	1.5520833	2022-06-25T09:16:00Z	0.1	39.4	-1.3	10.15	7.23	-0.21	50.4	13.639
B2P3	Sonde06	D	1.5534722	2022-06-25T09:18:00Z	0.04	39.4	-1.31	10.14	7.23	-0.21	50.4	13.638
B2P3	Sonde06	D	1.5548611	2022-06-25T09:20:00Z	0.01	39.4	-1.34	10.15	7.24	-0.21	50.4	13.633
B2P3	Sonde06	D	1.55625	2022-06-25T09:22:00Z	-0.06		-1.34	10.15	7.23	-0.21	50.4	13.638
B2P3	Sonde06	D	1.5576389	2022-06-25T09:24:00Z	-0.03	39.4	-1.25	10.15	7.23	-0.21	50.4	13.636
B2P3	Sonde06	D	1.5590278	2022-06-25T09:26:00Z	0.05	39.4	-1.37	10.15	7.23	-0.2	50.4	13.64
B2P3	Sonde06	D	1.5604167	2022-06-25T09:28:00Z		39.4	-1.34	10.14	7.23	-0.21	50.4	13.647
B2P3	Sonde06	D	1.5618056	2022-06-25T09:30:00Z	-0.06	39.5	-1.4	10.14	7.23	-0.2	50.4	13.652
B2P3	Sonde06	D	1.5631944	2022-06-25T09:32:00Z	0	39.5	-1.27	10.14	7.23	-0.21	50.4	13.658
B2P3	Sonde06	D	1.5645833	2022-06-25T09:34:00Z	0.18	39.5	-1.46	10.14	7.23	-0.21	50.4	13.66
B2P3	Sonde06	D	1.5659722	2022-06-25T09:36:00Z	0.01	39.5	-1.39	10.14	7.23	-0.21	50.4	13.663
B2P3	Sonde06	D	1.5673611	2022-06-25T09:38:00Z	0.06	39.5	-1.36	10.14	7.23	-0.2	50.4	13.661
B2P3	Sonde06	D	1.56875	2022-06-25T09:40:00Z	-0.03	39.5	-1.4	10.14	7.23	-0.2	50.4	13.663
B2P3	Sonde06	D	1.5701389	2022-06-25T09:42:00Z	-0.03	39.5	-1.41	10.15	7.23	-0.21	50.4	13.663
B2P3	Sonde06	D	1.5715278	2022-06-25T09:44:00Z	-0.03	39.5	-1.41	10.15	7.23	-0.21	50.4	13.66
B2P3	Sonde06	D	1.5729167	2022-06-25T09:46:00Z	-0.04	39.5	-1.39	10.15	7.23	-0.2	50.4	13.662
B2P3	Sonde06	D	1.5743056	2022-06-25T09:48:00Z	-0.08	39.5	-1.38	10.15	7.23	-0.2	50.4	13.663
B2P3	Sonde06	D	1.5756944	2022-06-25T09:50:00Z	-0.05	39.5	-1.33	10.15	7.23	-0.23	50.4	13.663
B2P3	Sonde06	D	1.5770833	2022-06-25T09:52:00Z	0	39.5	-1.35	10.15	7.23	-0.22	50.4	13.662
B2P3	Sonde06	D	1.5784722	2022-06-25T09:54:00Z	0.02	39.5	-1.45	10.15	7.23	-0.21	50.4	13.668
B2P3	Sonde06	D	1.5798611	2022-06-25T09:56:00Z	-0.02	39.5	-1.32	10.15	7.23	-0.22	50.4	13.674
B2P3	Sonde06	D	1.58125	2022-06-25T09:58:00Z	0.06	39.5	-1.39	10.16	7.24	-0.2	50.4	13.683
B2P3	Sonde06	D	1.5826389	2022-06-25T10:00:00Z	-0.06	39.5	-1.41	10.16	7.24	-0.21	50.4	13.695
B2P3	Sonde06	D	1.5840278	2022-06-25T10:02:00Z	0.03	39.5	-1.42	10.17	7.24	-0.21	50.4	13.703
B2P3	Sonde06	D	1.5854167	2022-06-25T10:04:00Z	-0.03	39.5	-1.39	10.17	7.24	-0.22		13.72
B2P3	Sonde06	D	1.5868056	2022-06-25T10:06:00Z	0.07	39.5	-1.34	10.17	7.24	-0.21	50.4	13.754
B2P3	Sonde06	D	1.5881944	2022-06-25T10:08:00Z	0.06	39.6	-1.39	10.17	7.24	-0.2	50.4	13.748
B2P3	Sonde06	D	1.5895833	2022-06-25T10:10:00Z	-0.07	39.6	-1.45	10.18	7.24	-0.21	50.4	13.756
B2P3	Sonde06	D	1.5909722	2022-06-25T10:12:00Z	-0.01	39.5	-1.45	10.17	7.24	-0.22		13.746
B2P3	Sonde06	D	1.5923611	2022-06-25T10:14:00Z	-0.08		-1.4	10.18	7.24	-0.22	50.4	13.751
B2P3	Sonde06	D	1.59375	2022-06-25T10:16:00Z	-0.07		-1.38	10.18	7.24	-0.22	50.4	13.747
B2P3	Sonde06	D	1.5951389	2022-06-25T10:18:00Z	-0.07	39.6	-1.34	10.17	7.24	-0.23	50.4	13.756
B2P3	Sonde06	D	1.5965278	2022-06-25T10:20:00Z	0	39.6	-1.25	10.18	7.24	-0.23	50.4	13.763
B2P3	Sonde06	D	1.5979167	2022-06-25T10:22:00Z	-0.04	39.6	-1.35	10.17	7.24	-0.22	50.4	13.769
B2P3	Sonde06	D	1.5993056	2022-06-25T10:24:00Z	-0.01	39.6	-1.34	10.18	7.24	-0.22	50.4	13.77
B2P3	Sonde06	D	1.6006944	2022-06-25T10:26:00Z	-0.02	39.6	-1.33	10.18	7.24	-0.22	50.4	13.768
B2P3	Sonde06	D	1.6020833	2022-06-25T10:28:00Z	0.15	39.6	-1.32	10.17	7.24	-0.23	50.4	13.76
B2P3	Sonde06	D	1.6034722	2022-06-25T10:30:00Z	0.02	39.6	-1.45	10.18	7.24	-0.22	50.4	13.772
B2P3	Sonde06	D	1.6048611	2022-06-25T10:32:00Z	0	39.6	-1.43	10.18	7.24	-0.2	50.4	13.775
B2P3	Sonde06	D	1.60625	2022-06-25T10:34:00Z	0.02	39.6	-1.34	10.17	7.24	-0.22	50.4	13.776
B2P3	Sonde06	D	1.6076389	2022-06-25T10:36:00Z	-0.04	39.6	-1.37	10.18	7.24	-0.22	50.4	13.766
B2P3	Sonde06	D	1.6090278	2022-06-25T10:38:00Z	0.05	39.6	-1.43	10.18	7.24	-0.23	50.4	13.776
B2P3	Sonde06	D	1.6104167	2022-06-25T10:40:00Z	-0.06	39.6	-1.41	10.18	7.24	-0.22	50.4	13.784
B2P3	Sonde06	D	1.6118056	2022-06-25T10:42:00Z	0	39.6	-1.42	10.18	7.24	-0.22	50.4	13.782
B2P3	Sonde06	D	1.6131944	2022-06-25T10:44:00Z	0.06	39.6	-1.38	10.18	7.24	-0.22	50.4	13.783
B2P3	Sonde06	D	1.6145833	2022-06-25T10:46:00Z	-0.03	39.6	-1.4	10.19	7.24	-0.21	50.4	13.79
B2P3	Sonde06	D	1.6159722	2022-06-25T10:48:00Z	0	39.6	-1.43	10.18	7.24	-0.21	50.4	13.796
B2P3	Sonde06	D	1.6173611	2022-06-25T10:50:00Z	0.02	39.6	-1.36	10.19	7.25	-0.22	50.4	13.805
B2P3	Sonde06	D	1.61875	2022-06-25T10:52:00Z	-0.02	39.6	-1.42	10.19	7.24	-0.22	50.4	13.808
B2P3	Sonde06	D	1.6201389	2022-06-25T10:54:00Z	0.09	39.6	-1.44	10.19	7.24	-0.23	50.4	13.814
B2P3	Sonde06	D	1.6215278	2022-06-25T10:56:00Z	0.16	39.6	-1.42	10.19	7.25	-0.23	50.4	13.811
B2P3	Sonde06	D	1.6229167	2022-06-25T10:58:00Z	-0.08	39.6	-1.39	10.19	7.25	-0.22	50.4	13.818
B2P3	Sonde06	D	1.6243056	2022-06-25T11:00:00Z	0.05	39.6	-1.38	10.19	7.25	-0.22	50.4	13.833
B2P3	Sonde06	D	1.6256944	2022-06-25T11:02:00Z	0.03	39.6	-1.33	10.2	7.25	-0.23	50.4	13.825
B2P3	Sonde06	D	1.6270833	2022-06-25T11:04:00Z	0.03	39.6	-1.4	10.2	7.25	-0.22	50.4	13.837
B2P3	Sonde06	D	1.6284722	2022-06-25T11:06:00Z	0.14	39.6	-1.38	10.19	7.25	-0.22	50.4	13.828
B2P3	Sonde06	D	1.6298611	2022-06-25T11:08:00Z	0.09	39.6	-1.38	10.19	7.25	-0.22	50.4	13.829
B2P3	Sonde06	D	1.63125	2022-06-25T11:10:00Z	0.06	39.6	-1.34	10.19	7.25	-0.21	50.4	13.823
B2P3	Sonde06	D	1.6326389	2022-06-25T11:12:00Z	0.02	39.6	-1.43	10.19	7.25	-0.22	50.4	13.831
B2P3	Sonde06	D	1.6340278	2022-06-25T11:14:00Z	0	39.6	-1.35		7.25	-0.24	50.4	13.836
B2P3	Sonde06	D	1.6354167	2022-06-25T11:16:00Z	-0.03	39.6	-1.35	10.19	7.25	-0.23	50.4	13.836
B2P3	Sonde06	D	1.6368056	2022-06-25T11:18:00Z	0.05	39.6	-1.39	10.19	7.25	-0.23	50.4	13.849
B2P3	Sonde06	D	1.6381944	2022-06-25T11:20:00Z	-0.04	39.6	-1.41		7.25	-0.22	50.4	13.85
B2P3	Sonde06	D	1.6395833	2022-06-25T11:22:00Z	0.05	39.6	-1.38		7.25	-0.22	50.4	13.855
B2P3	Sonde06	D	1.6409722	2022-06-25T11:24:00Z	0.05	39.6	-1.39	10.19	7.25	-0.23	50.4	13.851
B2P3	Sonde06	D	1.6423611	2022-06-25T11:26:00Z	0.02	39.6	-1.35		7.25	-0.23	50.4	13.846
B2P3	Sonde06	D	1.64375	2022-06-25T11:28:00Z	-0.01	39.6	-1.34	10.19	7.25	-0.23	50.4	13.852
B2P3	Sonde06	D	1.6451389	2022-06-25T11:30:00Z	0.03	39.6	-1.44		7.25	-0.24	50.4	13.837
B2P3	Sonde06	D	1.6465278	2022-06-25T11:32:00Z	0.13	39.6	-1.4	10.19	7.25	-0.24	50.4	13.844
B2P3	Sonde06	D	1.6479167	2022-06-25T11:34:00Z	-0.04	39.6	-1.41		7.25	-0.23	50.4	13.848
B2P3	Sonde06	D	1.6493056	2022-06-25T11:36:00Z	0.02	39.6	-1.45	10.19	7.25	-0.22	50.4	13.848
B2P3	Sonde06	D	1.6506944	2022-06-25T11:38:00Z	-0.02	39.6	-1.36	10.19	7.25	-0.23	50.4	13.844
B2P3	Sonde06	D	1.6520833	2022-06-25T11:40:00Z	0.03	39.6	-1.39		7.25	-0.23	50.4	13.829
B2P3	Sonde06	D	1.6534722	2022-06-25T11:42:00Z	-0.01	39.6	-1.43	10.2	7.25	-0.22	50.4	13.831
B2P3	Sonde06	D	1.6548611	2022-06-25T11:44:00Z	-0.01	39.6	-1.28	10.19	7.25	-0.22	50.4	13.826
B2P3	Sonde06	D	1.65625	2022-06-25T11:46:00Z	0.04	39.6	-1.4	10.19	7.25	-0.22	50.4	13.822
B2P3	Sonde06	D	1.6576389	2022-06-25T11:48:00Z	0	39.6	-1.4	10.19	7.25	-0.23	50.4	13.82
B2P3	Sonde06	D	1.6590278	2022-06-25T11:50:00Z	-0.01	39.6	-1.36	10.19	7.25	-0.22	50.4	13.813
B2P3	Sonde06	D	1.6604167	2022-06-25T11:52:00Z	-0.05	39.6	-1.41	10.19	7.25	-0.21	50.4	13.807
B2P3	Sonde06	D	1.6618056	2022-06-25T11:54:00Z	-0.02	39.6	-1.29	10.19	7.25	-0.23	50.4	13.82
B2P3	Sonde06	D	1.6631944	2022-06-25T11:56:00Z	0	39.6	-1.41	10.19	7.25	-0.23	50.4	13.828
B2P3	Sonde06	D	1.6645833	2022-06-25T11:58:00Z	-0.1	39.6	-1.39	10.2	7.25	-0.21	50.4	13.825
B2P3	Sonde06	D	1.6659722	2022-06-25T12:00:00Z	-0.07	39.6	-1.37	10.19	7.25	-0.22	50.4	13.823
B2P3	Sonde06	D	1.6673611	2022-06-25T12:02:00Z	-0.03	39.6	-1.34	10.19	7.25	-0.22	50.4	13.829
B2P3	Sonde06	D	1.66875	2022-06-25T12:04:00Z	-0.05	39.6	-1.36	10.19	7.25	-0.22	50.4	13.84
B2P3	Sonde06	D	1.6701389	2022-06-25T12:06:00Z	-0.06	39.6	-1.39	10.2	7.25	-0.23	50.4	13.827
B2P3	Sonde06	D	1.6715278	2022-06-25T12:08:00Z	-0.11	39.6	-1.38	10.2	7.25	-0.24	50.4	13.829
B2P3	Sonde06	D	1.6729167	2022-06-25T12:10:00Z	-0.02	39.6	-1.37	10.2	7.26	-0.23	50.4	13.821
B2P3	Sonde06	D	1.6743056	2022-06-25T12:12:00Z	-0.04	39.6	-1.37	10.2	7.26	-0.23	50.4	13.825
B2P3	Sonde06	D	1.6756944	2022-06-25T12:14:00Z	-0.04	39.6	-1.35	10.2	7.25		50.4	13.832
B2P3	Sonde06	D	1.6770833	2022-06-25T12:16:00Z	0.01	39.7	-1.31	10.2	7.25	-0.23	50.4	13.851
B2P3	Sonde06	D	1.6784722	2022-06-25T12:18:00Z	-0.01	39.7	-1.31	10.2	7.25	-0.23	50.4	13.887
B2P3	Sonde06	D	1.6798611	2022-06-25T12:20:00Z	0.05	39.7	-1.33	10.22	7.25		50.4	13.847
B2P3	Sonde06	D	1.68125	2022-06-25T12:22:00Z	0	39.7	-1.3	10.2	7.26	-0.23	50.4	13.826
B2P3	Sonde06	D	1.6826389	2022-06-25T12:24:00Z	0.06	39.6	-1.37	10.2	7.25	-0.23	50.4	13.841
B2P3	Sonde06	D	1.6840278	2022-06-25T12:26:00Z	0.08	39.7	-1.26	10.2	7.26	-0.23	50.4	13.894
B2P3	Sonde06	D	1.6854167	2022-06-25T12:28:00Z	-0.03	39.7	-1.39	10.22	7.26		50.4	13.904
B2P3	Sonde06	D	1.6868056	2022-06-25T12:30:00Z	0	39.7	-1.38	10.22	7.26	-0.23	50.4	13.892
B2P3	Sonde06	D	1.6881944	2022-06-25T12:32:00Z	-0.04	39.7	-1.36	10.2	7.26	-0.23	50.4	13.886
B2P3	Sonde06	D	1.6895833	2022-06-25T12:34:00Z	0	39.7	-1.43	10.21	7.26		50.4	13.883
B2P3	Sonde06	D	1.6909722	2022-06-25T12:36:00Z	0	39.7	-1.4	10.21	7.26	-0.23	50.4	13.871
B2P3	Sonde06	D	1.6923611	2022-06-25T12:38:00Z	0.06	39.7	-1.46	10.2	7.26		50.4	13.883
B2P3	Sonde06	D	1.69375	2022-06-25T12:40:00Z	0.05	39.7	-1.37	10.23	7.26		50.4	13.899
B2P3	Sonde06	D	1.6951389	2022-06-25T12:42:00Z	-0.01	39.7	-1.39	10.22	7.27			13.912
B2P3	Sonde06	D	1.6965278	2022-06-25T12:44:00Z	0.02	39.7	-1.38	10.22	7.26		50.4	13.883
B2P3	Sonde06	D	1.6979167	2022-06-25T12:46:00Z	-0.03	39.7	-1.32	10.24	7.27	-0.23	50.4	13.904
B2P3	Sonde06	D	1.6993056	2022-06-25T12:48:00Z	-0.06	39.7	-1.37	10.23	7.27	-0.23	50.4	13.9
B2P3	Sonde06	D	1.7006944	2022-06-25T12:50:00Z	-0.03	39.7	-1.4	10.23	7.26	-0.23	50.4	13.846
B2P3	Sonde06	D	1.7020833	2022-06-25T12:52:00Z	-0.09	39.7	-1.47	10.23	7.27			13.93
B2P3	Sonde06	D	1.7034722	2022-06-25T12:54:00Z	-0.05	39.7	-1.44	10.24	7.27	-0.23	50.4	13.919
B2P3	Sonde06	D	1.7048611	2022-06-25T12:56:00Z	-0.03	39.7	-1.38	10.22	7.27			13.938
B2P3	Sonde06	D	1.70625	2022-06-25T12:58:00Z	0.1	39.7	-1.38	10.23	7.27	-0.23	50.4	13.886
B2P3	Sonde06	D	1.7076389	2022-06-25T13:00:00Z	-0.02	39.7	-1.44	10.23	7.27	-0.23	50.4	13.931
B2P3	Sonde06	D	1.7090278	2022-06-25T13:02:00Z	-0.06	39.7	-1.4	10.23	7.27	-0.23	50.4	13.934
B2P3	Sonde06	D	1.7104167	2022-06-25T13:04:00Z	0.18	39.7	-1.3	10.22	7.27	-0.23	50.4	13.93
B2P3	Sonde06	D	1.7118056	2022-06-25T13:06:00Z	0.01	39.7	-1.31	10.22	7.26	-0.23	50.4	13.933
B2P3	Sonde06	D	1.7131944	2022-06-25T13:08:00Z	0.03	39.7	-1.31	10.22	7.26	-0.23	50.4	13.935
B2P3	Sonde06	D	1.7145833	2022-06-25T13:10:00Z	0.04	39.7	-1.4	10.22	7.26		50.4	13.93
B2P3	Sonde06	D	1.7159722	2022-06-25T13:12:00Z	0.13	39.7	-1.44	10.22	7.26		50.4	13.932
B2P3	Sonde06	D	1.7173611	2022-06-25T13:14:00Z	-0.01	39.7	-1.34	10.22	7.26	-0.23	50.4	13.941
B2P3	Sonde06	D	1.71875	2022-06-25T13:16:00Z	-0.01	39.7	-1.36	10.22	7.26	-0.23	50.4	13.941
B2P3	Sonde06	D	1.7201389	2022-06-25T13:18:00Z	0.03	39.7	-1.36	10.23	7.26	-0.23	50.4	13.961
B2P3	Sonde06	D	1.7215278	2022-06-25T13:20:00Z	-0.01	39.7	-1.27	10.22	7.26	-0.23		13.98
B2P3	Sonde06	D	1.7229167	2022-06-25T13:22:00Z	0.09	39.8	-1.4	10.23	7.26	-0.23	50.4	13.98
B2P3	Sonde06	D	1.7243056	2022-06-25T13:24:00Z	0.02	39.8	-1.41	10.23	7.26	-0.23	50.4	13.988
B2P3	Sonde06	D	1.7256944	2022-06-25T13:26:00Z	-0.03	39.8	-1.35	10.23	7.27		50.4	14.01
B2P3	Sonde06	D	1.7270833	2022-06-25T13:28:00Z	0.13	39.8	-1.3	10.24	7.27	-0.23	50.4	13.995
B2P3	Sonde06	D	1.7284722	2022-06-25T13:30:00Z	0.05	39.8	-1.44	10.23	7.27	-0.23	50.4	13.993
B2P3	Sonde06	D	1.7298611	2022-06-25T13:32:00Z	0.04	39.8	-1.42	10.23	7.27	-0.23	50.4	14.003
B2P3	Sonde06	D	1.73125	2022-06-25T13:34:00Z	-0.03	39.8	-1.3	10.23	7.27		50.4	13.989
B2P3	Sonde06	D	1.7326389	2022-06-25T13:36:00Z	0.07	39.8	-1.3	10.22	7.27	-0.23	50.4	14.006
B2P3	Sonde06	D	1.7340278	2022-06-25T13:38:00Z	-0.05	39.8	-1.45	10.22	7.27		50.4	13.995
B2P3	Sonde06	D	1.7354167	2022-06-25T13:40:00Z	0	39.8	-1.41	10.23	7.27		50.4	13.989
B2P3	Sonde06	D	1.7368056	2022-06-25T13:42:00Z	0	39.8	-1.38	10.23	7.27	-0.23	50.4	13.986
B2P3	Sonde06	D	1.7381944	2022-06-25T13:44:00Z	-0.01	39.8	-1.37	10.24	7.27		50.4	13.989
B2P3	Sonde06	D	1.7395833	2022-06-25T13:46:00Z	0.15	39.8	-1.31	10.23	7.27	-0.23	50.4	13.993
B2P3	Sonde06	D	1.7409722	2022-06-25T13:48:00Z	0.16	39.8	-1.41	10.24	7.28	-0.23	50.4	13.99
B2P3	Sonde06	D	1.7423611	2022-06-25T13:50:00Z	0.12	39.8	-1.41	10.24	7.27	-0.23	50.4	13.988
B2P3	Sonde06	D	1.74375	2022-06-25T13:52:00Z	0.12	39.8	-1.39	10.24	7.27	-0.23	50.4	13.97
B2P3	Sonde06	D	1.7451389	2022-06-25T13:54:00Z	0.09	39.8	-1.36	10.24	7.27		50.4	13.971
B2P3	Sonde06	D	1.7465278	2022-06-25T13:56:00Z	0.05	39.8	-1.4	10.23	7.27		50.4	13.982
B2P3	Sonde06	D	1.7479167	2022-06-25T13:58:00Z	0.04	39.8	-1.34	10.24	7.27	-0.23		13.991
B2P3	Sonde06	D	1.7493056	2022-06-25T14:00:00Z	0.05	39.8	-1.41	10.25	7.28		50.4	13.979
B2P3	Sonde06	D	1.7506944	2022-06-25T14:02:00Z	0.22	39.8	-1.32	10.25	7.28		50.4	13.999
B2P3	Sonde06	D	1.7520833	2022-06-25T14:04:00Z	0.08	39.8	-1.33	10.24	7.28	-0.23	50.4	14.002
B2P3	Sonde06	D	1.7534722	2022-06-25T14:06:00Z	0.18	39.8	-1.41	10.26	7.28		50.4	13.966
B2P3	Sonde06	D	1.7548611	2022-06-25T14:08:00Z	0.22	39.8	-1.38	10.24	7.28		50.4	14
B2P3	Sonde06	D	1.75625	2022-06-25T14:10:00Z	0.22	39.8	-1.37	10.25	7.28	-0.23	50.4	13.996
B2P3	Sonde06	D	1.7576389	2022-06-25T14:12:00Z	0.17	39.8	-1.42	10.25	7.28	-0.23	50.4	14.005
B2P3	Sonde06	D	1.7590278	2022-06-25T14:14:00Z	0.2	39.8	-1.34	10.25	7.28		50.4	14.006
B2P3	Sonde06	D	1.7604167	2022-06-25T14:16:00Z	0.23	39.8	-1.37	10.25	7.28	-0.23	50.4	13.992
B2P3	Sonde06	D	1.7618056	2022-06-25T14:18:00Z	0.13	39.8	-1.34	10.24	7.27		50.4	13.999
B2P3	Sonde06	D	1.7631944	2022-06-25T14:20:00Z	0.03	39.8	-1.4	10.25	7.28		50.4	14.002
B2P3	Sonde06	D	1.7645833	2022-06-25T14:22:00Z	0.07	39.8	-1.39	10.25	7.27		50.4	13.986
B2P3	Sonde06	D	1.7659722	2022-06-25T14:24:00Z	0.07	39.8	-1.37	10.24	7.28	-0.23	50.4	13.983
B2P3	Sonde06	D	1.7673611	2022-06-25T14:26:00Z	-0.04	39.8	-1.38	10.24	7.28		50.4	13.983
B2P3	Sonde06	D	1.76875	2022-06-25T14:28:00Z	0.03	39.8	-1.37	10.25	7.28	-0.23	50.4	13.983
B2P3	Sonde06	D	1.7701389	2022-06-25T14:30:00Z	0.08	39.8	-1.38	10.24	7.28		50.4	13.999
B2P3	Sonde06	D	1.7715278	2022-06-25T14:32:00Z	0.03	39.8	-1.38	10.24	7.28		50.4	14.003
B2P3	Sonde06	D	1.7729167	2022-06-25T14:34:00Z	0.06	39.8	-1.32		7.28			14
B2P3	Sonde06	D	1.7743056	2022-06-25T14:36:00Z	0.05	39.8	-1.37	10.24	7.28			14.007
B2P3	Sonde06	D	1.7756944	2022-06-25T14:38:00Z	0.04	39.8	-1.36	10.24	7.28		50.4	14.013
B2P3	Sonde06	D	1.7770833	2022-06-25T14:40:00Z	0.14	39.8	-1.41	10.25	7.28	-0.23	50.4	14.014
B2P3	Sonde06	D	1.7784722	2022-06-25T14:42:00Z	0.09	39.8	-1.36	10.25	7.28	-0.23	50.4	13.989
B2P3	Sonde06	D	1.7798611	2022-06-25T14:44:00Z	0.15	39.8	-1.42	10.24	7.28	-0.24	50.4	13.99
B2P3	Sonde06	D	1.78125	2022-06-25T14:46:00Z	0.15	39.8	-1.41	10.25	7.28	-0.23	50.4	13.998
B2P3	Sonde06	D	1.7826389	2022-06-25T14:48:00Z	0.11	39.8	-1.43		7.27	-0.24	50.4	13.992
B2P3	Sonde06	D	1.7840278	2022-06-25T14:50:00Z	0.17	39.8	-1.36		7.28	-0.23		13.99
B2P3	Sonde06	D	1.7854167	2022-06-25T14:52:00Z	0.18	39.8	-1.41		7.28	-0.24		13.979
B2P3	Sonde06	D	1.7868056	2022-06-25T14:54:00Z	0.21	39.8	-1.37		7.27	-0.23	50.4	13.992
B2P3	Sonde06	D	1.7881944	2022-06-25T14:56:00Z	0.21	39.8	-1.33	10.24	7.28	-0.23	50.4	13.988
B2P3	Sonde06	D	1.7895833	2022-06-25T14:58:00Z	0.21	39.8	-1.38	10.24	7.27	-0.23	50.4	13.99
B2P3	Sonde06	D	1.7909722	2022-06-25T15:00:00Z	0.22	39.7	-1.4	10.24	7.27	-0.24		13.976
B2P3	Sonde06	D	1.7923611	2022-06-25T15:02:00Z	0.27	39.7	-1.4	10.24	7.27	-0.23		13.963
B2P3	Sonde06	D	1.79375	2022-06-25T15:04:00Z	0.23	39.7	-1.4	10.24	7.27	-0.23		13.937
B2P3	Sonde06	D	1.7951389	2022-06-25T15:06:00Z	0.31	39.7	-1.35		7.27	-0.23		13.938
B2P3	Sonde06	D	1.7965278	2022-06-25T15:08:00Z	0.38	39.7	-1.32	10.24	7.27	-0.23		13.972
B2P3	Sonde06	D	1.7979167	2022-06-25T15:10:00Z	0.27	39.7	-1.3	10.24	7.27	-0.21		13.925
B2P3	Sonde06	D	1.7993056	2022-06-25T15:12:00Z	0.27	39.7	-1.38	10.24	7.27	-0.22		13.959
B2P3	Sonde06	D	1.8006944	2022-06-25T15:14:00Z	0.31	39.7	-1.33		7.27	-0.23		13.959
B2P3	Sonde06	D	1.8020833	2022-06-25T15:16:00Z	0.32	39.7	-1.38		7.27	-0.22	50.4	13.929
B2P3	Sonde06	D	1.8034722	2022-06-25T15:18:00Z	0.25	39.7	-1.38	10.24	7.27	-0.23		13.909
B2P3	Sonde06	D	1.8048611	2022-06-25T15:20:00Z	0.25	39.7	-1.39		7.27	-0.21	50.4	13.883
B2P3	Sonde06	D	1.80625	2022-06-25T15:22:00Z	0.36	39.7	-1.32	10.24	7.27	-0.22	50.4	13.9
B2P3	Sonde06	D	1.8076389	2022-06-25T15:24:00Z	0.32	39.7	-1.39	10.24	7.27	-0.22		13.919
B2P3	Sonde06	D	1.8090278	2022-06-25T15:26:00Z	0.29	39.7	-1.32	10.24	7.27	-0.22		13.898
B2P3	Sonde06	D	1.8104167	2022-06-25T15:28:00Z	0.24	39.6	-1.4		7.27	-0.21		13.879
B2P3	Sonde06	D	1.8118056	2022-06-25T15:30:00Z	0.4	39.7	-1.36		7.27	-0.23		13.891
B2P3	Sonde06	D	1.8131944	2022-06-25T15:32:00Z	0.31	39.7	-1.42	10.24	7.27	-0.22		13.91
B2P3	Sonde06	D	1.8145833	2022-06-25T15:34:00Z	0.3	39.7	-1.42	10.24	7.27	-0.22	50.4	13.9
B2P3	Sonde06	D	1.8159722	2022-06-25T15:36:00Z	0.27	39.7	-1.3	10.24	7.27	-0.23	50.4	13.896
