Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
9/21/2021;11:57:40;0;;-0.09;0.06;1.02;-0.45;0.7;0.076;2.55;0.85;1;96.8;96.8;11.89;0.108;0;1;0.14;0.14;5.22;14.63;1;23.35;0;6.19;22.4;6.520;0.077;5.71;0
9/21/2021;11:57:42;0;;-0.08;0.05;1.05;-0.48;0.7;0.076;2.55;0.85;1;96.8;96.8;11.89;0.108;0;1;0.15;0.15;5.22;14.62;1;23.34;0;6.2;22;6.523;0.077;5.71;0
9/21/2021;11:57:44;0;;-0.06;0.05;1.12;-0.48;0.7;0.076;2.55;0.85;1;96.8;96.8;11.89;0.108;0;1;0.16;0.16;5.23;14.64;1;23.36;0;6.32;14.9;6.527;0.076;5.71;0
9/21/2021;11:57:46;0;;-0.06;0.04;1.11;-0.49;0.7;0.076;2.56;0.85;1;96.8;96.8;11.9;0.108;0;1;0.18;0.18;5.25;14.69;1;23.37;0;6.33;14;6.530;0.076;5.71;0
9/21/2021;11:57:48;0;;-0.07;0.04;1.09;-0.5;0.7;0.076;2.55;0.85;1;96.9;96.9;11.9;0.108;0;1;0.17;0.17;5.25;14.71;1;23.39;0;6.34;13.3;6.533;0.077;5.72;0
9/21/2021;11:57:50;0;;-0.06;0.04;1.12;-0.49;0.7;0.076;2.54;0.85;1;96.9;96.9;11.9;0.108;0;1;0.17;0.17;5.26;14.72;1;23.41;0;6.36;12.4;6.536;0.076;5.72;0
9/21/2021;11:57:52;0;;-0.03;0.05;1.2;-0.49;0.7;0.076;2.53;0.84;1;96.9;96.9;11.9;0.108;0;1;0.17;0.17;5.31;14.86;1;23.43;0;6.37;11.7;6.540;0.077;5.72;0
9/21/2021;11:57:54;0;;-0.05;0.05;1.16;-0.49;0.7;0.076;2.55;0.85;1;96.9;96.9;11.9;0.108;0;1;0.17;0.17;5.31;14.88;1;23.45;0;6.38;11.3;6.544;0.075;5.72;0
9/21/2021;11:57:56;0;;-0.05;0.05;1.14;-0.48;0.6;0.076;2.53;0.84;1;96.9;96.9;11.9;0.108;0;1;0.18;0.18;5.32;14.88;1;23.48;0;6.39;10.9;6.547;0.076;5.72;0
9/21/2021;11:57:58;0;;-0.07;0.06;1.08;-0.45;0.6;0.076;2.53;0.84;1;96.9;96.9;11.9;0.108;0;1;0.19;0.19;5.31;14.87;1;23.49;0;6.39;10.6;6.551;0.075;5.72;0
9/21/2021;11:58:00;0;;-0.07;0.07;1.1;-0.41;0.6;0.076;2.53;0.84;1;97;97;11.9;0.108;0;1;0.19;0.19;5.29;14.81;1;23.49;0;6.39;10.5;6.556;0.077;5.72;0
9/21/2021;11:58:02;0;;-0.08;0.07;1.05;-0.4;0.6;0.076;2.52;0.84;1;97;97;11.9;0.108;0;1;0.18;0.18;5.26;14.73;1;23.5;0;6.39;10.5;6.563;0.075;5.72;0
9/21/2021;11:58:04;0;;-0.08;0.07;1.05;-0.39;0.6;0.076;2.53;0.84;1;97;97;11.9;0.108;0;1;0.17;0.17;5.25;14.69;1;23.48;0;6.39;10.7;6.570;0.076;5.72;0
9/21/2021;11:58:06;0;;-0.07;0.07;1.1;-0.41;0.6;0.076;2.51;0.84;1;97;97;11.9;0.108;0;1;0.15;0.15;5.21;14.59;1;23.47;0;6.39;10.8;6.575;0.076;5.72;0
9/21/2021;11:58:08;0;;-0.07;0.05;1.1;-0.46;0.6;0.076;2.52;0.84;1;97;97;11.9;0.108;0;1;0.14;0.14;5.24;14.66;1;23.46;0;6.39;10.6;6.581;0.076;5.72;0
9/21/2021;11:58:10;0;;-0.05;0.05;1.13;-0.48;0.6;0.076;2.52;0.84;1;97;97;11.9;0.108;0;1;0.15;0.15;5.21;14.59;1;23.46;0;6.4;10.3;6.585;0.076;5.72;0
9/21/2021;11:58:12;0;;-0.05;0.04;1.16;-0.5;0.6;0.076;2.52;0.84;1;97;97;11.9;0.108;0;1;0.15;0.15;5.21;14.58;1;23.48;0;6.4;10;6.589;0.076;5.72;0
9/21/2021;11:58:14;0;;-0.05;0.05;1.14;-0.49;0.6;0.076;2.51;0.84;1;97;97;11.9;0.108;0;1;0.15;0.15;5.22;14.61;1;23.49;0;6.41;9.7;6.591;0.076;5.72;0
9/21/2021;11:58:16;0;;-0.07;0.05;1.08;-0.48;0.6;0.076;2.52;0.84;1;97;97;11.9;0.108;0;1;0.13;0.13;5.21;14.59;1;23.5;0;6.41;9.4;6.594;0.076;5.72;0
9/21/2021;11:58:18;0;;-0.07;0.04;1.1;-0.49;0.6;0.076;2.52;0.84;1;97;97;11.9;0.108;0;1;0.13;0.13;5.21;14.59;1;23.51;0;6.41;9.2;6.596;0.076;5.71;0
9/21/2021;11:58:20;0;;-0.06;0.06;1.13;-0.45;0.6;0.076;2.51;0.84;1;97;97;11.9;0.108;0;1;0.13;0.13;5.21;14.59;1;23.53;0;6.42;9;6.600;0.076;5.71;0
9/21/2021;11:58:22;0;;-0.05;0.05;1.14;-0.46;0.6;0.076;2.52;0.84;1;97;97;11.9;0.108;0;1;0.14;0.14;5.23;14.64;1;23.56;0;6.42;8.8;6.603;0.076;5.71;0
9/21/2021;11:58:24;0;;-0.08;0.06;1.05;-0.43;0.6;0.076;2.51;0.84;1;97;97;11.9;0.108;0;1;0.13;0.13;5.24;14.67;1;23.58;0;6.43;8.4;6.607;0.076;5.71;0
9/21/2021;11:58:26;0;;-0.08;0.06;1.04;-0.45;0.6;0.076;2.52;0.84;1;97.1;97.1;11.9;0.108;0;1;0.14;0.14;5.26;14.72;1;23.58;0;6.44;8;6.610;0.076;5.71;0
9/21/2021;11:58:28;0;;-0.08;0.06;1.07;-0.45;0.6;0.076;2.51;0.84;1;97.1;97.1;11.9;0.108;0;1;0.13;0.13;5.24;14.67;1;23.56;0;6.44;7.6;6.613;0.077;5.71;0
9/21/2021;11:58:30;0;;-0.08;0.06;1.05;-0.42;0.6;0.076;2.52;0.84;1;97.1;97.1;11.9;0.108;0;1;0.14;0.14;5.25;14.71;1;23.55;0;6.45;7.4;6.618;0.076;5.71;0
9/21/2021;11:58:32;0;;-0.08;0.07;1.05;-0.42;0.6;0.076;2.52;0.84;1;97.1;97.1;11.9;0.108;0;1;0.14;0.14;5.24;14.67;1;23.55;0;6.45;7.4;6.624;0.076;5.71;0
9/21/2021;11:58:34;0;;-0.09;0.07;1.01;-0.42;0.6;0.076;2.52;0.84;1;97.1;97.1;11.89;0.108;0;1;0.15;0.15;5.22;14.63;1;23.55;0;6.44;7.5;6.631;0.075;5.71;0
9/21/2021;11:58:36;0;;-0.07;0.08;1.07;-0.38;0.6;0.076;2.53;0.84;1;97.1;97.1;11.89;0.108;0;1;0.17;0.17;5.23;14.64;1;23.52;0;6.44;7.6;6.637;0.076;5.71;0
9/21/2021;11:58:38;0;;-0.07;0.07;1.09;-0.41;0.6;0.076;2.52;0.84;1;97.1;97.1;11.89;0.108;0;1;0.17;0.17;5.25;14.69;1;23.51;0;6.44;7.7;6.644;0.076;5.71;0
9/21/2021;11:58:40;0;;-0.06;0.07;1.12;-0.39;0.6;0.076;2.53;0.84;1;97.1;97.1;11.89;0.108;0;1;0.18;0.18;5.25;14.7;1;23.49;0;6.44;7.8;6.652;0.076;5.71;0
9/21/2021;11:58:42;0;;-0.07;0.06;1.09;-0.43;0.6;0.076;2.53;0.84;1;97.1;97.1;11.89;0.108;0;1;0.17;0.17;5.26;14.71;1;23.48;0;6.44;7.8;6.662;0.075;5.71;0
9/21/2021;11:58:44;0;;-0.08;0.05;1.07;-0.46;0.6;0.076;2.54;0.85;1;97.1;97.1;11.88;0.108;0;1;0.17;0.17;5.25;14.69;1;23.49;0;6.44;7.9;6.669;0.077;5.71;0
9/21/2021;11:58:46;0;;-0.08;0.04;1.06;-0.52;0.6;0.076;2.54;0.85;1;97.1;97.1;11.88;0.108;0;1;0.18;0.18;5.23;14.64;1;23.48;0;6.44;8;6.674;0.075;5.71;0
9/21/2021;11:58:48;0;;-0.09;0.03;1.03;-0.52;0.6;0.076;2.55;0.85;1;97.1;97.1;11.88;0.108;0;1;0.18;0.18;5.24;14.67;1;23.49;0;6.44;8;6.680;0.076;5.71;0
9/21/2021;11:58:50;0;;-0.09;0.03;1.03;-0.54;0.6;0.076;2.55;0.85;1;97.1;97.1;11.88;0.108;0;1;0.17;0.17;5.25;14.69;1;23.5;0;6.44;8;6.685;0.077;5.71;0
9/21/2021;11:58:52;0;;-0.11;0.03;0.96;-0.54;0.6;0.076;2.54;0.85;1;97.1;97.1;11.88;0.108;0;1;0.16;0.16;5.26;14.72;1;23.5;0;6.44;7.9;6.690;0.076;5.71;0
9/21/2021;11:58:54;0;;-0.09;0.04;1.02;-0.5;0.6;0.076;2.54;0.85;1;97.1;97.1;11.88;0.108;0;1;0.14;0.14;5.27;14.77;1;23.5;0;6.44;7.8;6.692;0.077;5.71;0
9/21/2021;11:58:56;0;;-0.07;0.04;1.09;-0.51;0.6;0.076;2.54;0.85;1;97.1;97.1;11.88;0.108;0;1;0.16;0.16;5.28;14.78;1;23.49;0;6.44;7.9;6.695;0.076;5.71;0
9/21/2021;11:58:58;0;;-0.08;0.05;1.06;-0.47;0.6;0.076;2.53;0.84;1;97.1;97.1;11.88;0.108;0;1;0.13;0.13;5.28;14.77;1;23.47;0;6.44;8;6.699;0.077;5.71;0
9/21/2021;11:59:00;0;;-0.09;0.05;1.03;-0.47;0.6;0.076;2.53;0.84;1;97.1;97.1;11.87;0.108;0;1;0.11;0.11;5.27;14.77;1;23.47;0;6.43;8.3;6.703;0.076;5.71;0
9/21/2021;11:59:02;0;;-0.08;0.05;1.05;-0.46;0.6;0.076;2.53;0.84;1;97.1;97.1;11.87;0.108;0;1;0.11;0.11;5.26;14.74;1;23.46;0;6.43;8.6;6.708;0.076;5.71;0
9/21/2021;11:59:04;0;;-0.08;0.04;1.05;-0.49;0.6;0.076;2.53;0.84;1;97.1;97.1;11.87;0.108;0;1;0.12;0.12;5.29;14.8;1;23.43;0;6.33;14;6.713;0.075;5.71;0
9/21/2021;11:59:06;0;;-0.1;0.05;1.01;-0.47;0.6;0.076;2.53;0.84;1;97.1;97.1;11.87;0.108;0;1;0.1;0.1;5.28;14.79;1;23.42;0;6.34;13.4;6.716;0.076;5.71;0
9/21/2021;11:59:08;0;;-0.08;0.04;1.04;-0.49;0.6;0.076;2.52;0.84;1;97.1;97.1;11.87;0.108;0;1;0.11;0.11;5.28;14.78;1;23.42;0;6.34;13.5;6.720;0.076;5.71;0
9/21/2021;11:59:10;0;;-0.06;0.05;1.12;-0.46;0.6;0.076;2.51;0.84;1;97.1;97.1;11.87;0.108;0;1;0.12;0.12;5.3;14.85;1;23.42;0;6.35;13.1;6.724;0.076;5.71;0
9/21/2021;11:59:12;0;;-0.06;0.06;1.12;-0.44;0.6;0.076;2.51;0.84;1;97.1;97.1;11.86;0.108;0;1;0.12;0.12;5.26;14.74;1;23.43;0;6.35;13.2;6.729;0.076;5.71;0
9/21/2021;11:59:14;0;;-0.07;0.05;1.1;-0.46;0.6;0.076;2.51;0.84;1;97.1;97.1;11.86;0.108;0;1;0.11;0.11;5.27;14.75;1;23.43;0;6.35;13.3;6.734;0.077;5.71;0
9/21/2021;11:59:16;0;;-0.08;0.05;1.04;-0.48;0.6;0.076;2.51;0.84;1;97.1;97.1;11.86;0.108;0;1;0.11;0.11;5.27;14.75;1;23.42;0;6.35;13.2;6.739;0.076;5.71;0
9/21/2021;11:59:18;0;;-0.1;0.06;0.98;-0.44;0.6;0.076;2.51;0.84;1;97.1;97.1;11.86;0.108;0;1;0.13;0.13;5.29;14.81;1;23.43;0;6.35;13.1;6.746;0.076;5.71;0
9/21/2021;11:59:20;0;;-0.1;0.05;1;-0.45;0.6;0.076;2.51;0.84;1;97.1;97.1;11.86;0.108;0;1;0.13;0.13;5.29;14.82;1;23.43;0;6.35;13.1;6.752;0.077;5.71;0
9/21/2021;11:59:22;0;;-0.12;0.05;0.95;-0.48;0.6;0.076;2.5;0.83;1;97.1;97.1;11.86;0.108;0;1;0.14;0.14;5.28;14.79;1;23.44;0;6.35;13.1;6.757;0.076;5.71;0
9/21/2021;11:59:24;0;;-0.12;0.06;0.94;-0.45;0.6;0.076;2.5;0.83;1;97.1;97.1;11.85;0.108;0;1;0.15;0.15;5.27;14.76;1;23.44;0;6.35;13;6.761;0.076;5.71;0
9/21/2021;11:59:26;0;;-0.11;0.07;0.96;-0.42;0.6;0.076;2.5;0.83;1;97.1;97.1;11.85;0.108;0;1;0.15;0.15;5.27;14.76;1;23.43;0;6.35;12.8;6.766;0.075;5.71;0
9/21/2021;11:59:28;0;;-0.11;0.06;0.97;-0.43;0.6;0.076;2.51;0.84;1;97.1;97.1;11.85;0.108;0;1;0.13;0.13;5.27;14.75;1;23.42;0;6.36;12.6;6.771;0.076;5.72;0
9/21/2021;11:59:30;0;;-0.12;0.06;0.95;-0.44;0.6;0.076;2.5;0.83;1;97.1;97.1;11.85;0.108;0;1;0.13;0.13;5.26;14.74;1;23.42;0;6.36;12.4;6.776;0.075;5.72;0
9/21/2021;11:59:32;0;;-0.11;0.06;0.96;-0.44;0.6;0.076;2.51;0.84;1;97.1;97.1;11.85;0.108;0;1;0.14;0.14;5.28;14.8;1;23.43;0;6.37;12.1;6.782;0.076;5.72;0
9/21/2021;11:59:34;0;;-0.09;0.06;1.01;-0.45;0.6;0.076;2.51;0.84;1;97.1;97.1;11.85;0.108;0;1;0.14;0.14;5.28;14.78;1;23.42;0;6.37;12;6.787;0.076;5.72;0
9/21/2021;11:59:36;0;;-0.11;0.05;0.98;-0.46;0.6;0.076;2.5;0.83;1;97.1;97.1;11.85;0.108;0;1;0.16;0.16;5.3;14.84;1;23.42;0;6.37;11.7;6.792;0.077;5.72;0
9/21/2021;11:59:38;0;;-0.09;0.06;1.03;-0.44;0.6;0.076;2.52;0.84;1;97.1;97.1;11.84;0.108;0;1;0.14;0.14;5.3;14.84;1;23.41;0;6.38;11.5;6.796;0.078;5.71;0
9/21/2021;11:59:40;0;;-0.09;0.06;1.04;-0.44;0.6;0.076;2.51;0.84;1;97.1;97.1;11.84;0.108;0;1;0.15;0.15;5.29;14.81;1;23.41;0;6.38;11.4;6.799;0.076;5.71;0
9/21/2021;11:59:42;0;;-0.08;0.06;1.05;-0.43;0.6;0.076;2.52;0.84;1;97.1;97.1;11.84;0.108;0;1;0.14;0.14;5.29;14.81;1;23.41;0;6.38;11.5;6.800;0.077;5.71;0
9/21/2021;11:59:44;0;;-0.07;0.06;1.07;-0.43;0.6;0.076;2.52;0.84;1;97.1;97.1;11.84;0.108;0;1;0.16;0.16;5.3;14.84;1;23.41;0;6.38;11.6;6.801;0.076;5.71;0
9/21/2021;11:59:46;0;;-0.08;0.05;1.05;-0.47;0.6;0.076;2.52;0.84;1;97.1;97.1;11.84;0.108;0;1;0.18;0.18;5.32;14.88;1;23.44;0;6.37;11.6;6.803;0.076;5.71;0
9/21/2021;11:59:48;0;;-0.07;0.06;1.08;-0.45;0.6;0.076;2.51;0.84;1;97.1;97.1;11.84;0.108;0;1;0.18;0.18;5.29;14.82;1;23.45;0;6.38;11.6;6.804;0.072;5.71;0
9/21/2021;11:59:50;0;;-0.09;0.06;1.02;-0.43;0.6;0.076;2.49;0.83;1;97.1;97.1;11.84;0.108;0;1;0.19;0.19;5.3;14.85;1;23.47;0;6.37;11.7;6.805;0.072;5.71;0
9/21/2021;11:59:52;0;;-0.08;0.06;1.07;-0.43;0.6;0.076;2.47;0.82;1;97.1;97.1;11.84;0.107;0;1;0.17;0.17;5.31;14.86;1;23.49;0;6.37;11.6;6.809;0.074;5.71;0
9/21/2021;11:59:54;0;;-0.07;0.07;1.08;-0.4;0.6;0.076;2.45;0.82;1;97.1;97.1;11.84;0.107;0;1;0.16;0.16;5.3;14.84;1;23.51;0;6.38;11.5;6.815;0.076;5.71;0
9/21/2021;11:59:56;0;;-0.08;0.08;1.07;-0.38;0.6;0.075;2.42;0.81;0.9;97.1;97.1;11.84;0.107;0;0.9;0.16;0.16;5.3;14.83;1;23.53;0;6.38;11.4;6.820;0.073;5.71;0
9/21/2021;11:59:58;0;;-0.05;0.08;1.14;-0.38;0.6;0.075;2.39;0.8;0.9;97.1;97.1;11.84;0.107;0;0.9;0.16;0.16;5.31;14.87;1;23.55;0;6.38;11.2;6.826;0.073;5.71;0
9/21/2021;12:00:00;0;;-0.05;0.07;1.14;-0.4;0.6;0.075;2.37;0.79;0.9;97.1;97.1;11.84;0.107;0;0.9;0.15;0.15;5.32;14.91;1;23.55;0;6.39;11;6.832;0.074;5.71;0
9/21/2021;12:00:02;0;;-0.05;0.06;1.15;-0.42;0.6;0.075;2.35;0.78;0.9;97.1;97.1;11.84;0.107;0;0.8;0.15;0.15;5.32;14.91;1;23.56;0;6.39;10.7;6.838;0.073;5.71;0
9/21/2021;12:00:04;0;;-0.08;0.07;1.06;-0.42;0.5;0.075;2.33;0.78;0.8;97.1;97.1;11.84;0.106;0;0.8;0.15;0.15;5.32;14.91;1;23.56;0;6.4;10.1;6.843;0.072;5.71;0
9/21/2021;12:00:06;0;;-0.07;0.07;1.09;-0.41;0.5;0.075;2.3;0.77;0.8;97.1;97.1;11.84;0.106;0;0.8;0.16;0.16;5.31;14.88;1;23.57;0;6.42;9.2;6.848;0.072;5.71;0
9/21/2021;12:00:08;0;;-0.08;0.06;1.07;-0.43;0.5;0.074;2.28;0.76;0.8;97.1;97.1;11.83;0.106;0;0.8;0.14;0.14;5.32;14.89;1;23.59;0;6.43;8.6;6.853;0.071;5.7;0
9/21/2021;12:00:10;0;;-0.08;0.06;1.07;-0.44;0.5;0.074;2.28;0.76;0.8;97.1;97.1;11.83;0.105;0;0.8;0.16;0.16;5.32;14.9;1;23.6;0;6.44;8;6.858;0.07;5.7;0
9/21/2021;12:00:12;0;;-0.09;0.06;1.03;-0.44;0.5;0.074;2.28;0.76;0.8;97.1;97.1;11.83;0.105;0;0.8;0.15;0.15;5.32;14.91;1;23.61;0;6.44;7.5;6.863;0.072;5.7;0
9/21/2021;12:00:14;0;;-0.06;0.04;1.11;-0.51;0.5;0.073;2.28;0.76;0.8;97.1;97.1;11.83;0.104;0;0.8;0.16;0.16;5.33;14.93;1;23.62;0;6.45;6.9;6.870;0.07;5.7;0
9/21/2021;12:00:16;0;;-0.08;0.04;1.05;-0.49;0.5;0.073;2.28;0.76;0.8;97.1;97.1;11.82;0.104;0;0.8;0.15;0.15;5.34;14.95;0;23.65;0;6.46;6.6;6.877;0.07;5.7;0
9/21/2021;12:00:18;0;;-0.06;0.05;1.13;-0.47;0.5;0.073;2.29;0.76;0.8;97.1;97.1;11.82;0.104;0;0.8;0.17;0.17;5.33;14.91;0;23.67;0;6.47;6.1;6.884;0.071;5.69;0
9/21/2021;12:00:20;0;;-0.09;0.05;1.04;-0.47;0.5;0.073;2.29;0.76;0.8;97.1;97.1;11.82;0.103;0;0.7;0.16;0.16;5.34;14.96;0;23.69;0;6.48;5.6;6.890;0.07;5.69;0
9/21/2021;12:00:22;0;;-0.06;0.04;1.11;-0.49;0.5;0.072;2.29;0.76;0.8;97.1;97.1;11.82;0.103;0;0.7;0.16;0.16;5.34;14.96;0;23.69;0;6.48;5.3;6.897;0.072;5.69;0
9/21/2021;12:00:24;0;;-0.07;0.06;1.09;-0.45;0.5;0.072;2.29;0.76;0.7;97.1;97.1;11.81;0.102;0;0.7;0.15;0.15;5.36;14.99;0;23.69;0;6.49;4.9;6.903;0.071;5.69;0
9/21/2021;12:00:26;0;;-0.06;0.06;1.11;-0.43;0.5;0.072;2.3;0.77;0.7;97.1;97.1;11.81;0.102;0;0.7;0.15;0.15;5.36;15.02;0;23.72;0;6.49;4.6;6.908;0.071;5.69;0
9/21/2021;12:00:28;0;;-0.08;0.06;1.06;-0.42;0.5;0.072;2.29;0.76;0.7;97.1;97.1;11.81;0.102;0;0.7;0.14;0.14;5.36;15.02;0;23.73;0;6.5;4.4;6.913;0.071;5.7;0
9/21/2021;12:00:30;0;;-0.08;0.06;1.05;-0.42;0.5;0.072;2.29;0.76;0.7;97.1;97.1;11.81;0.102;0;0.7;0.16;0.16;5.35;14.99;0;23.73;0;6.5;4.2;6.917;0.071;5.7;0
9/21/2021;12:00:32;0;;-0.12;0.06;0.93;-0.44;0.5;0.071;2.29;0.76;0.7;97.1;97.1;11.81;0.101;0;0.7;0.15;0.15;5.34;14.95;0;23.73;0;6.5;4;6.921;0.071;5.7;0
9/21/2021;12:00:34;0;;-0.12;0.06;0.93;-0.42;0.5;0.071;2.3;0.77;0.7;97.1;97.1;11.81;0.101;0;0.7;0.17;0.17;5.35;14.97;0;23.74;0;6.51;3.8;6.926;0.07;5.7;0
9/21/2021;12:00:36;0;;-0.13;0.05;0.9;-0.47;0.5;0.071;2.3;0.77;0.7;97.1;97.1;11.81;0.101;0;0.7;0.16;0.16;5.34;14.96;0;23.74;0;6.51;3.7;6.930;0.069;5.7;0
9/21/2021;12:00:38;0;;-0.12;0.04;0.93;-0.49;0.5;0.071;2.3;0.77;0.7;97.1;97.1;11.81;0.101;0;0.7;0.15;0.15;5.34;14.94;0;23.76;0;6.51;3.6;6.934;0.069;5.72;0
9/21/2021;12:00:40;0;;-0.11;0.05;0.96;-0.47;0.5;0.071;2.3;0.77;0.7;97.1;97.1;11.81;0.1;0;0.7;0.14;0.14;5.34;14.96;0;23.74;0;6.51;3.5;6.939;0.069;5.72;0
9/21/2021;12:00:42;0;;-0.07;0.05;1.07;-0.47;0.5;0.07;2.29;0.76;0.7;97.1;97.1;11.81;0.1;0;0.7;0.12;0.12;5.33;14.94;0;23.74;0;6.51;3.4;6.943;0.068;5.72;0
9/21/2021;12:00:44;0;;-0.08;0.06;1.04;-0.44;0.5;0.07;2.29;0.76;0.8;97.1;97.1;11.8;0.1;0;0.7;0.14;0.14;5.32;14.9;0;23.73;0;6.52;3.3;6.947;0.068;5.72;0
9/21/2021;12:00:46;0;;-0.07;0.06;1.08;-0.44;0.5;0.07;2.29;0.76;0.8;97.1;97.1;11.8;0.1;0;0.7;0.14;0.14;5.34;14.94;0;23.76;0;6.52;3.2;6.951;0.068;5.72;0
9/21/2021;12:00:48;0;;-0.08;0.06;1.04;-0.42;0.5;0.07;2.29;0.76;0.8;97.1;97.1;11.8;0.099;0;0.7;0.13;0.13;5.36;15;0;23.76;0;6.52;3.1;6.956;0.067;5.72;0
9/21/2021;12:00:50;0;;-0.09;0.08;1.01;-0.39;0.5;0.07;2.29;0.76;0.8;97.1;97.1;11.8;0.099;0;0.7;0.14;0.14;5.36;15.01;0;23.77;0;6.52;3.1;6.960;0.068;5.72;0
9/21/2021;12:00:52;0;;-0.09;0.08;1.02;-0.38;0.5;0.069;2.29;0.76;0.8;97.1;97.1;11.8;0.099;0;0.7;0.12;0.12;5.36;15.01;0;23.77;0;6.52;3;6.964;0.066;5.72;0
9/21/2021;12:00:54;0;;-0.09;0.06;1.02;-0.43;0.5;0.069;2.27;0.76;0.8;97.1;97.1;11.8;0.098;0;0.7;0.13;0.13;5.38;15.05;0;23.77;0;6.52;3;6.969;0.067;5.72;0
9/21/2021;12:00:56;0;;-0.09;0.07;1.04;-0.42;0.5;0.069;2.26;0.75;0.8;97.1;97.1;11.8;0.098;0;0.7;0.12;0.12;5.41;15.16;0;23.77;0;6.52;3;6.973;0.067;5.72;0
9/21/2021;12:00:58;0;;-0.09;0.06;1.04;-0.43;0.5;0.069;2.25;0.75;0.8;97.1;97.1;11.79;0.098;0;0.7;0.14;0.14;5.39;15.09;0;23.8;0;6.52;3;6.977;0.064;5.71;0
9/21/2021;12:01:00;0;;-0.09;0.05;1.03;-0.46;0.5;0.068;2.25;0.75;0.7;97.1;97.1;11.79;0.097;0;0.7;0.16;0.16;5.38;15.06;0;23.77;0;6.52;2.9;6.982;0.066;5.71;0
9/21/2021;12:01:02;0;;-0.08;0.05;1.04;-0.47;0.5;0.068;2.25;0.75;0.7;97.1;97.1;11.79;0.097;0;0.7;0.17;0.17;5.4;15.12;0;23.77;0;6.52;2.9;6.986;0.064;5.71;0
9/21/2021;12:01:04;0;;-0.08;0.04;1.04;-0.49;0.5;0.068;2.23;0.74;0.7;97.1;97.1;11.79;0.096;0;0.7;0.16;0.16;5.37;15.03;0;23.79;0;6.52;2.9;6.991;0.065;5.71;0
9/21/2021;12:01:06;0;;-0.06;0.04;1.12;-0.49;0.5;0.067;2.23;0.74;0.7;97.1;97.1;11.79;0.096;0;0.7;0.17;0.17;5.38;15.07;0;23.77;0;6.52;2.9;6.996;0.064;5.71;0
9/21/2021;12:01:08;0;;-0.07;0.07;1.09;-0.41;0.5;0.067;2.23;0.74;0.7;97.1;97.1;11.79;0.095;0;0.7;0.17;0.17;5.39;15.09;0;23.76;0;6.52;2.9;7.001;0.065;5.7;0
9/21/2021;12:01:10;0;;-0.04;0.08;1.17;-0.36;0.5;0.067;2.24;0.75;0.7;97.1;97.1;11.78;0.095;0;0.7;0.17;0.17;5.36;15.02;0;23.75;0;6.52;2.9;7.006;0.065;5.7;0
9/21/2021;12:01:12;0;;-0.04;0.09;1.18;-0.33;0.5;0.067;2.24;0.75;0.7;97.1;97.1;11.78;0.095;0;0.7;0.16;0.16;5.37;15.02;0;23.75;0;6.52;2.9;7.011;0.063;5.7;0
9/21/2021;12:01:14;0;;-0.05;0.07;1.15;-0.39;0.5;0.066;2.25;0.75;0.7;97.1;97.1;11.78;0.094;0;0.7;0.17;0.17;5.38;15.06;0;23.77;0;6.52;2.9;7.016;0.064;5.7;0
9/21/2021;12:01:16;0;;-0.06;0.08;1.13;-0.36;0.5;0.066;2.25;0.75;0.7;97.1;97.1;11.78;0.094;0;0.7;0.17;0.17;5.36;15.02;0;23.77;0;6.52;2.9;7.021;0.064;5.7;0
9/21/2021;12:01:18;0;;-0.04;0.08;1.17;-0.38;0.5;0.066;2.24;0.75;0.7;97.1;97.1;11.78;0.093;0;0.7;0.16;0.16;5.4;15.12;0;23.73;0;6.52;2.9;7.026;0.064;5.7;0
9/21/2021;12:01:20;0;;-0.07;0.05;1.09;-0.46;0.5;0.065;2.25;0.75;0.7;97.1;97.1;11.77;0.093;0;0.7;0.15;0.15;5.39;15.08;0;23.73;0;6.52;2.8;7.031;0.062;5.7;0
9/21/2021;12:01:22;0;;-0.09;0.04;1.03;-0.49;0.5;0.065;2.25;0.75;0.7;97.1;97.1;11.77;0.092;0;0.7;0.16;0.16;5.39;15.1;0;23.72;0;6.52;2.8;7.035;0.062;5.7;0
9/21/2021;12:01:24;0;;-0.09;0.04;1.04;-0.51;0.5;0.065;2.26;0.75;0.7;97;97;11.77;0.092;0;0.7;0.17;0.17;5.41;15.15;0;23.73;0;6.52;2.8;7.039;0.062;5.7;0
9/21/2021;12:01:26;0;;-0.09;0.05;1.01;-0.48;0.5;0.064;2.26;0.75;0.7;97;97;11.77;0.092;0;0.7;0.16;0.16;5.42;15.18;0;23.73;0;6.52;2.8;7.043;0.062;5.7;0
9/21/2021;12:01:28;0;;-0.11;0.05;0.97;-0.47;0.5;0.064;2.26;0.75;0.7;97;97;11.77;0.091;0;0.7;0.17;0.17;5.42;15.18;0;23.73;0;6.52;2.8;7.048;0.061;5.7;0
