Date (MM/DD/YYYY);Time (HH:MM:SS);Temp °C;ODO mg/L;Chlorophyll RFU;Chlorophyll ug/L;Cond µS/cm;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;TDS mg/L;pH;pH mV;Battery V;Cable Pwr V
9/16/2021;19:27:52;6.973;11.45;0.25;1.59;78.2;33.22;10.85;121.3;94.3;95.5;0.06;119.3;-0.83;-0.83;78,00;7.08;-20.4;5.83;0.0
9/16/2021;19:29:52;6.971;11.44;0.26;1.66;78.2;33.04;10.79;121.3;94.2;95.5;0.06;119.3;-0.83;-0.83;78,00;7.09;-21.0;5.85;0.0
9/16/2021;19:31:52;6.981;11.45;0.25;1.61;78.3;33.03;10.78;121.3;94.3;95.6;0.06;119.4;-0.82;-0.82;78,00;7.09;-20.9;5.85;0.0
9/16/2021;19:33:52;6.984;11.45;0.24;1.57;78.3;33.18;10.83;121.3;94.3;95.6;0.06;119.4;-0.79;-0.79;78,00;7.09;-20.9;5.86;0.0
9/16/2021;19:35:52;6.980;11.47;0.26;1.64;78.3;33.08;10.80;121.4;94.4;95.7;0.06;119.4;-0.78;-0.78;78,00;7.08;-20.1;5.86;0.0
9/16/2021;19:37:52;6.981;11.46;0.24;1.58;78.3;33.10;10.81;121.4;94.4;95.6;0.06;119.4;-0.85;-0.85;78,00;7.07;-19.8;5.86;0.0
9/16/2021;19:39:52;6.982;11.46;0.21;1.46;78.3;33.01;10.78;121.4;94.4;95.6;0.06;119.4;-0.74;-0.74;78,00;7.07;-19.5;5.87;0.0
9/16/2021;19:41:52;6.980;11.46;0.20;1.43;78.3;33.05;10.79;121.4;94.4;95.6;0.06;119.4;-0.82;-0.82;78,00;7.06;-19.3;5.87;0.0
9/16/2021;19:43:52;6.979;11.45;0.19;1.41;78.3;33.02;10.78;121.4;94.3;95.5;0.06;119.4;-0.82;-0.82;78,00;7.05;-18.8;5.87;0.0
9/16/2021;19:45:52;6.977;11.44;0.25;1.61;78.3;33.10;10.81;121.4;94.2;95.5;0.06;119.4;-0.83;-0.83;78,00;7.06;-19.3;5.87;0.0
9/16/2021;19:47:52;6.975;11.44;0.17;1.32;78.3;33.06;10.79;121.4;94.2;95.5;0.06;119.4;-0.82;-0.82;78,00;7.06;-19.4;5.88;0.0
9/16/2021;19:49:52;6.974;11.46;0.14;1.22;78.3;33.04;10.79;121.4;94.4;95.6;0.06;119.4;-0.84;-0.84;78,00;7.06;-19.3;5.87;0.0
9/16/2021;19:51:52;6.974;11.47;0.17;1.34;78.3;33.00;10.78;121.4;94.5;95.7;0.06;119.4;-0.96;-0.96;78,00;7.06;-19.2;5.88;0.0
9/16/2021;19:53:52;6.973;11.46;0.45;2.29;78.6;33.05;10.79;121.9;94.4;95.6;0.06;119.9;-0.70;-0.70;78,00;7.06;-19.0;5.88;0.0
9/16/2021;19:55:52;6.970;11.45;0.27;1.68;78.6;33.13;10.82;121.9;94.2;95.5;0.06;119.9;-0.80;-0.80;78,00;7.06;-18.9;5.88;0.0
9/16/2021;19:57:52;6.970;11.44;0.22;1.50;78.7;33.19;10.84;122.0;94.2;95.5;0.06;120.0;-0.84;-0.84;78,00;7.05;-18.4;5.87;0.0
9/16/2021;19:59:52;6.971;11.43;0.15;1.24;78.7;33.05;10.79;122.0;94.1;95.4;0.06;120.0;-0.82;-0.82;78,00;7.05;-18.8;5.88;0.0
9/16/2021;20:01:52;6.971;11.44;0.14;1.22;78.7;33.15;10.83;122.0;94.2;95.5;0.06;120.0;-0.78;-0.78;78,00;7.05;-18.4;5.88;0.0
9/16/2021;20:03:52;6.966;11.43;0.20;1.42;78.7;33.17;10.83;122.1;94.1;95.4;0.06;120.1;-0.88;-0.88;78,00;7.06;-18.9;5.88;0.0
9/16/2021;20:05:52;6.964;11.43;0.16;1.30;78.7;33.12;10.82;122.1;94.1;95.4;0.06;120.1;-0.80;-0.80;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:07:52;6.960;11.42;0.16;1.30;78.7;33.25;10.86;122.1;94.0;95.3;0.06;120.1;-0.85;-0.85;78,00;7.06;-19.1;5.88;0.0
9/16/2021;20:09:52;6.960;11.42;0.20;1.45;78.7;33.32;10.88;122.1;94.0;95.3;0.06;120.1;-0.79;-0.79;78,00;7.05;-18.7;5.88;0.0
9/16/2021;20:11:52;6.953;11.42;0.14;1.23;78.7;33.14;10.82;122.1;94.0;95.3;0.06;120.1;-0.85;-0.85;78,00;7.05;-18.5;5.88;0.0
9/16/2021;20:13:52;6.953;11.40;0.24;1.56;78.7;33.12;10.81;122.1;93.8;95.1;0.06;120.1;-0.83;-0.83;78,00;7.06;-19.2;5.88;0.0
9/16/2021;20:15:52;6.954;11.42;0.14;1.21;78.7;33.07;10.80;122.1;94.0;95.3;0.06;120.1;-0.78;-0.78;78,00;7.06;-19.1;5.88;0.0
9/16/2021;20:17:52;6.958;11.42;0.16;1.30;78.7;33.07;10.80;122.1;94.0;95.2;0.06;120.1;-0.90;-0.90;78,00;7.06;-19.2;5.88;0.0
9/16/2021;20:19:52;6.956;11.42;0.22;1.49;78.7;33.25;10.86;122.1;94.0;95.3;0.06;120.1;-0.84;-0.84;78,00;7.06;-19.1;5.88;0.0
9/16/2021;20:21:52;6.955;11.43;0.18;1.35;78.7;33.20;10.84;122.0;94.1;95.3;0.06;120.0;-0.78;-0.78;78,00;7.06;-19.2;5.88;0.0
9/16/2021;20:23:52;6.953;11.45;0.27;1.68;78.6;33.22;10.85;121.9;94.2;95.5;0.06;120.0;-0.74;-0.74;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:25:52;6.951;11.46;0.18;1.36;78.5;33.16;10.83;121.9;94.3;95.6;0.06;119.9;-0.87;-0.87;78,00;7.06;-18.9;5.88;0.0
9/16/2021;20:27:52;6.948;11.49;0.16;1.31;78.5;33.20;10.84;121.8;94.5;95.8;0.06;119.8;-0.77;-0.77;78,00;7.06;-18.8;5.88;0.0
9/16/2021;20:29:52;6.944;11.48;0.22;1.49;78.4;33.17;10.83;121.6;94.5;95.8;0.06;119.6;-0.74;-0.74;78,00;7.06;-18.9;5.88;0.0
9/16/2021;20:31:52;6.945;11.47;0.39;2.10;78.3;33.11;10.81;121.6;94.4;95.6;0.06;119.6;-0.72;-0.72;78,00;7.06;-18.9;5.88;0.0
9/16/2021;20:33:52;6.943;11.48;0.13;1.19;78.3;33.10;10.81;121.5;94.4;95.7;0.06;119.5;-0.82;-0.82;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:35:52;6.943;11.47;0.28;1.70;78.3;33.20;10.84;121.5;94.4;95.6;0.06;119.5;-0.76;-0.76;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:37:52;6.944;11.46;0.27;1.67;78.3;33.10;10.81;121.5;94.3;95.5;0.06;119.5;-0.74;-0.74;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:39:52;6.943;11.46;0.24;1.57;78.3;33.12;10.82;121.5;94.3;95.5;0.06;119.5;-0.74;-0.74;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:41:52;6.946;11.47;0.26;1.63;78.3;33.10;10.81;121.4;94.3;95.6;0.06;119.4;-0.82;-0.82;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:43:52;6.946;11.47;0.36;1.99;78.3;33.11;10.81;121.4;94.4;95.7;0.06;119.5;-0.75;-0.75;78,00;7.06;-19.0;5.88;0.0
9/16/2021;20:45:52;6.943;11.47;0.22;1.51;78.3;33.15;10.82;121.4;94.4;95.7;0.06;119.4;-0.67;-0.67;78,00;7.06;-18.9;5.88;0.0
9/16/2021;20:47:52;6.939;11.46;0.21;1.47;78.2;33.11;10.81;121.4;94.3;95.6;0.06;119.5;-0.72;-0.72;78,00;7.06;-18.8;5.88;0.0
9/16/2021;20:49:52;6.938;11.45;0.23;1.54;78.2;33.10;10.81;121.4;94.2;95.5;0.06;119.4;-0.71;-0.71;78,00;7.06;-18.9;5.88;0.0
9/16/2021;20:51:52;6.935;11.45;0.10;1.10;78.2;33.32;10.88;121.4;94.2;95.4;0.06;119.4;-0.85;-0.85;78,00;7.06;-18.8;5.88;0.0
9/16/2021;20:53:52;6.929;11.45;0.17;1.34;78.2;33.18;10.83;121.4;94.2;95.4;0.06;119.5;-0.80;-0.80;78,00;7.05;-18.7;5.88;0.0
9/16/2021;20:55:52;6.933;11.44;0.19;1.41;78.2;33.23;10.85;121.4;94.1;95.4;0.06;119.4;-0.76;-0.76;78,00;7.06;-18.8;5.88;0.0
9/16/2021;20:57:52;6.929;11.44;0.22;1.50;78.2;33.33;10.88;121.4;94.1;95.4;0.06;119.5;-0.83;-0.83;78,00;7.05;-18.6;5.88;0.0
9/16/2021;20:59:52;6.919;11.45;0.22;1.51;78.2;33.24;10.86;121.5;94.2;95.4;0.06;119.5;-0.74;-0.74;78,00;7.05;-18.3;5.88;0.0
9/16/2021;21:01:52;6.916;11.44;0.18;1.35;78.2;33.32;10.88;121.5;94.1;95.4;0.06;119.5;-0.81;-0.81;78,00;7.04;-18.2;5.88;0.0
9/16/2021;21:03:52;6.915;11.45;0.37;2.01;78.2;33.14;10.82;121.5;94.1;95.4;0.06;119.5;-0.76;-0.76;78,00;7.05;-18.4;5.88;0.0
9/16/2021;21:05:52;6.930;11.44;0.27;1.66;78.2;33.22;10.85;121.5;94.1;95.4;0.06;119.5;-0.81;-0.81;78,00;7.05;-18.8;5.88;0.0
9/16/2021;21:07:52;6.933;11.44;0.26;1.65;78.3;33.16;10.83;121.5;94.1;95.4;0.06;119.5;-0.80;-0.80;78,00;7.05;-18.4;5.88;0.0
9/16/2021;21:09:52;6.933;11.47;0.35;1.94;78.3;33.27;10.86;121.5;94.3;95.6;0.06;119.5;-0.65;-0.65;78,00;7.06;-18.9;5.87;0.0
9/16/2021;21:11:52;6.932;11.48;0.30;1.77;78.3;33.27;10.86;121.5;94.4;95.7;0.06;119.5;-0.69;-0.69;78,00;7.06;-19.0;5.88;0.0
9/16/2021;21:13:52;6.927;11.47;0.13;1.19;78.3;33.28;10.87;121.6;94.3;95.6;0.06;119.6;-0.74;-0.74;78,00;7.05;-18.7;5.88;0.0
9/16/2021;21:15:52;6.924;11.46;0.31;1.82;78.3;33.20;10.84;121.6;94.2;95.5;0.06;119.6;-0.80;-0.80;78,00;7.05;-18.6;5.88;0.0
9/16/2021;21:17:52;6.927;11.47;0.12;1.17;78.3;33.20;10.84;121.6;94.3;95.6;0.06;119.6;-0.80;-0.80;78,00;7.04;-18.2;5.87;0.0
9/16/2021;21:19:52;6.931;11.47;0.29;1.75;78.3;33.21;10.85;121.6;94.3;95.6;0.06;119.6;-0.78;-0.78;78,00;7.05;-18.6;5.88;0.0
9/16/2021;21:21:52;6.931;11.46;0.17;1.32;78.3;33.27;10.86;121.6;94.3;95.5;0.06;119.6;-0.80;-0.80;78,00;7.06;-18.9;5.87;0.0
9/16/2021;21:23:52;6.923;11.46;0.22;1.49;78.4;33.20;10.84;121.7;94.3;95.5;0.06;119.7;-0.85;-0.85;78,00;7.05;-18.7;5.88;0.0
9/16/2021;21:25:52;6.919;11.46;0.20;1.44;78.3;33.19;10.84;121.7;94.2;95.5;0.06;119.7;-0.80;-0.80;78,00;7.05;-18.5;5.87;0.0
9/16/2021;21:27:52;6.921;11.47;0.28;1.72;78.3;32.45;10.59;121.7;94.3;95.6;0.06;119.7;-0.79;-0.79;78,00;7.06;-18.9;5.87;0.0
9/16/2021;21:29:52;6.921;11.48;0.15;1.27;78.3;33.25;10.86;121.6;94.4;95.6;0.06;119.6;-0.82;-0.82;78,00;7.05;-18.6;5.87;0.0
9/16/2021;21:31:52;6.921;11.46;0.22;1.50;78.4;33.20;10.84;121.7;94.3;95.5;0.06;119.7;-0.82;-0.82;78,00;7.05;-18.6;5.88;0.0
9/16/2021;21:33:52;6.925;11.45;0.26;1.64;78.4;33.24;10.85;121.7;94.2;95.4;0.06;119.7;-0.80;-0.80;78,00;7.06;-18.9;5.87;0.0
9/16/2021;21:35:52;6.928;11.46;0.25;1.60;78.3;33.19;10.84;121.6;94.3;95.5;0.06;119.6;-0.75;-0.75;78,00;7.05;-18.6;5.87;0.0
9/16/2021;21:37:52;6.927;11.45;0.20;1.43;78.3;33.14;10.82;121.6;94.2;95.4;0.06;119.6;-0.77;-0.77;78,00;7.06;-19.2;5.87;0.0
9/16/2021;21:39:52;6.921;11.46;0.42;2.21;78.3;32.97;10.77;121.5;94.3;95.5;0.06;119.5;-0.71;-0.71;78,00;7.06;-19.1;5.87;0.0
9/16/2021;21:41:52;6.920;11.46;0.20;1.42;78.2;33.28;10.87;121.5;94.3;95.5;0.06;119.5;-0.76;-0.76;78,00;7.06;-18.8;5.87;0.0
9/16/2021;21:43:52;6.919;11.46;0.19;1.41;78.2;33.07;10.80;121.5;94.3;95.5;0.06;119.5;-0.81;-0.81;78,00;7.04;-18.0;5.87;0.0
9/16/2021;21:45:52;6.915;11.46;0.25;1.62;78.1;33.28;10.87;121.3;94.3;95.5;0.06;119.3;-0.90;-0.90;78,00;7.06;-19.1;5.87;0.0
9/16/2021;21:47:52;6.910;11.45;0.29;1.74;78.1;33.18;10.83;121.4;94.2;95.4;0.06;119.4;-0.76;-0.76;78,00;7.05;-18.7;5.87;0.0
9/16/2021;21:49:52;6.909;11.45;0.22;1.50;78.1;33.30;10.87;121.4;94.1;95.3;0.06;119.4;-0.79;-0.79;78,00;7.05;-18.5;5.87;0.0
9/16/2021;21:51:52;6.901;11.43;0.23;1.54;78.1;33.14;10.82;121.4;94.0;95.2;0.06;119.4;-0.84;-0.84;78,00;7.05;-18.7;5.87;0.0
9/16/2021;21:53:52;6.896;11.44;0.31;1.83;78.1;33.20;10.84;121.4;94.0;95.3;0.06;119.4;-0.80;-0.80;78,00;7.05;-18.6;5.87;0.0
9/16/2021;21:55:52;6.899;11.45;0.21;1.48;78.1;33.31;10.88;121.4;94.1;95.4;0.06;119.4;-0.80;-0.80;78,00;7.06;-19.1;5.87;0.0
9/16/2021;21:57:52;6.897;11.46;0.21;1.47;78.1;33.26;10.86;121.4;94.2;95.4;0.06;119.4;-0.88;-0.88;78,00;7.05;-18.8;5.87;0.0
9/16/2021;21:59:52;6.896;11.45;0.18;1.37;78.1;33.27;10.86;121.3;94.1;95.4;0.06;119.4;-0.66;-0.66;78,00;7.05;-18.7;5.87;0.0
9/16/2021;22:01:52;6.895;11.45;0.31;1.81;78.1;33.26;10.86;121.3;94.1;95.4;0.06;119.3;-0.74;-0.74;78,00;7.05;-18.5;5.86;0.0
9/16/2021;22:03:52;6.890;11.46;0.64;2.96;78.1;33.21;10.84;121.4;94.2;95.4;0.06;119.4;-0.55;-0.55;78,00;7.05;-18.7;5.87;0.0
9/16/2021;22:05:52;6.885;11.46;0.44;2.27;78.1;33.25;10.86;121.4;94.1;95.4;0.06;119.4;-0.72;-0.72;78,00;7.05;-18.5;5.86;0.0
9/16/2021;22:07:52;6.884;11.44;0.32;1.87;78.1;33.33;10.88;121.4;94.0;95.3;0.06;119.4;-0.73;-0.73;78,00;7.06;-18.9;5.87;0.0
9/16/2021;22:09:52;6.886;11.45;0.21;1.47;78.1;33.27;10.86;121.4;94.1;95.3;0.06;119.4;-0.78;-0.78;78,00;7.07;-19.5;5.86;0.0
9/16/2021;22:11:52;6.886;11.45;0.28;1.71;78.1;33.13;10.82;121.4;94.1;95.3;0.06;119.4;-0.80;-0.80;78,00;7.06;-19.2;5.87;0.0
9/16/2021;22:13:52;6.888;11.45;0.22;1.52;78.3;33.29;10.87;121.7;94.1;95.3;0.06;119.7;-0.81;-0.81;78,00;7.06;-19.4;5.86;0.0
9/16/2021;22:15:52;6.888;11.44;0.16;1.31;78.3;33.28;10.87;121.7;94.0;95.3;0.06;119.7;-0.81;-0.81;78,00;7.06;-19.0;5.86;0.0
9/16/2021;22:17:52;6.887;11.44;0.15;1.27;78.3;33.21;10.85;121.7;94.0;95.3;0.06;119.7;-0.80;-0.80;78,00;7.07;-19.4;5.86;0.0
9/16/2021;22:19:52;6.884;11.44;0.22;1.51;78.3;33.18;10.83;121.8;94.0;95.2;0.06;119.8;-0.79;-0.79;78,00;7.06;-18.9;5.87;0.0
9/16/2021;22:21:52;6.887;11.44;0.27;1.68;78.3;33.32;10.88;121.8;94.0;95.2;0.06;119.8;-0.75;-0.75;78,00;7.04;-18.2;5.86;0.0
9/16/2021;22:23:52;6.886;11.44;0.29;1.76;78.3;33.14;10.82;121.8;94.0;95.2;0.06;119.8;-0.78;-0.78;78,00;7.05;-18.3;5.86;0.0
9/16/2021;22:25:52;6.882;11.44;0.27;1.67;78.3;33.17;10.83;121.8;94.0;95.2;0.06;119.8;-0.73;-0.73;78,00;7.06;-19.4;5.86;0.0
9/16/2021;22:27:52;6.883;11.43;0.22;1.50;78.3;33.18;10.83;121.8;93.9;95.2;0.06;119.8;-0.84;-0.84;78,00;7.06;-19.0;5.86;0.0
9/16/2021;22:29:52;6.878;11.44;0.17;1.31;78.4;32.97;10.77;121.8;94.0;95.2;0.06;119.8;-0.74;-0.74;78,00;7.06;-19.4;5.86;0.0
9/16/2021;22:31:52;6.880;11.43;0.32;1.85;78.4;33.28;10.87;121.8;93.9;95.2;0.06;119.8;-0.90;-0.90;78,00;7.05;-18.6;5.86;0.0
9/16/2021;22:33:52;6.880;11.44;0.26;1.63;78.4;33.24;10.85;121.8;94.0;95.2;0.06;119.8;-0.71;-0.71;78,00;7.06;-19.3;5.86;0.0
9/16/2021;22:35:52;6.879;11.43;0.20;1.45;78.4;33.15;10.83;121.8;93.9;95.2;0.06;119.8;-0.86;-0.86;78,00;7.06;-18.8;5.86;0.0
9/16/2021;22:37:52;6.875;11.44;0.38;2.06;78.4;33.31;10.88;121.8;94.0;95.2;0.06;119.8;-0.79;-0.79;78,00;7.06;-18.8;5.86;0.0
9/16/2021;22:39:52;6.873;11.44;0.43;2.24;78.3;33.22;10.85;121.8;94.0;95.2;0.06;119.8;-0.72;-0.72;78,00;7.05;-18.7;5.86;0.0
9/16/2021;22:41:52;6.876;11.44;0.30;1.79;78.4;33.29;10.87;121.8;94.0;95.2;0.06;119.8;-0.70;-0.70;78,00;7.05;-18.3;5.85;0.0
9/16/2021;22:43:52;6.877;11.44;0.22;1.52;78.4;33.34;10.89;121.8;94.0;95.2;0.06;119.8;-0.77;-0.77;78,00;7.05;-18.6;5.86;0.0
9/16/2021;22:45:52;6.874;11.43;0.20;1.43;78.4;33.38;10.90;121.9;93.9;95.1;0.06;119.9;-0.79;-0.79;78,00;7.05;-18.7;5.86;0.0
9/16/2021;22:47:52;6.877;11.41;0.18;1.35;78.4;33.25;10.86;121.9;93.7;95.0;0.06;119.9;-0.79;-0.79;78,00;7.05;-18.6;5.86;0.0
9/16/2021;22:49:52;6.877;11.44;0.28;1.73;78.4;33.30;10.88;121.8;94.0;95.2;0.06;119.8;-0.73;-0.73;78,00;7.05;-18.6;5.86;0.0
9/16/2021;22:51:52;6.875;11.46;0.22;1.52;78.4;33.31;10.88;121.8;94.2;95.4;0.06;119.9;-0.79;-0.79;78,00;7.05;-18.5;5.86;0.0
9/16/2021;22:53:52;6.875;11.44;0.17;1.33;78.4;33.26;10.86;121.9;94.0;95.3;0.06;119.9;-0.79;-0.79;78,00;7.05;-18.5;5.85;0.0
9/16/2021;22:55:52;6.872;11.43;0.23;1.55;78.4;33.10;10.81;121.9;93.9;95.2;0.06;119.9;-0.82;-0.82;78,00;7.05;-18.2;5.86;0.0
9/16/2021;22:57:52;6.872;11.43;0.25;1.60;78.4;33.10;10.81;121.9;93.9;95.1;0.06;119.9;-0.75;-0.75;78,00;7.05;-18.6;5.85;0.0
9/16/2021;22:59:52;6.870;11.42;0.25;1.61;78.4;33.31;10.88;121.9;93.8;95.0;0.06;119.9;-0.90;-0.90;78,00;7.04;-18.1;5.85;0.0
9/16/2021;23:01:52;6.868;11.44;0.28;1.71;78.4;33.34;10.89;121.9;93.9;95.2;0.06;119.9;-0.83;-0.83;78,00;7.06;-18.8;5.85;0.0
9/16/2021;23:03:52;6.867;11.44;0.22;1.51;78.4;33.13;10.82;121.9;93.9;95.2;0.06;119.9;-0.67;-0.67;78,00;7.05;-18.5;5.86;0.0
9/16/2021;23:05:52;6.866;11.42;0.27;1.67;78.4;33.28;10.87;121.9;93.8;95.1;0.06;119.9;-0.80;-0.80;78,00;7.05;-18.7;5.85;0.0
9/16/2021;23:07:52;6.863;11.43;0.28;1.70;78.4;33.29;10.87;121.9;93.9;95.1;0.06;119.9;-0.83;-0.83;78,00;7.05;-18.8;5.85;0.0
9/16/2021;23:09:52;6.859;11.43;0.27;1.69;78.3;33.15;10.82;121.9;93.9;95.1;0.06;119.9;-0.83;-0.83;78,00;7.06;-19.1;5.85;0.0
9/16/2021;23:11:52;6.859;11.43;0.18;1.35;78.3;33.21;10.84;121.9;93.9;95.1;0.06;119.9;-0.91;-0.91;78,00;7.05;-18.7;5.85;0.0
9/16/2021;23:13:52;6.857;11.43;0.27;1.68;78.3;33.22;10.85;121.8;93.8;95.1;0.06;119.9;-0.76;-0.76;78,00;7.05;-18.7;5.85;0.0
9/16/2021;23:15:52;6.855;11.43;0.21;1.46;78.3;33.24;10.85;121.9;93.9;95.1;0.06;119.9;-0.80;-0.80;78,00;7.05;-18.6;5.85;0.0
9/16/2021;23:17:52;6.857;11.42;0.33;1.90;78.3;33.15;10.82;121.8;93.8;95.1;0.06;119.8;-0.74;-0.74;78,00;7.05;-18.6;5.85;0.0
9/16/2021;23:19:52;6.857;11.43;0.26;1.65;78.3;33.28;10.87;121.8;93.8;95.1;0.06;119.9;-0.88;-0.88;78,00;7.05;-18.6;5.85;0.0
9/16/2021;23:21:52;6.856;11.43;0.22;1.49;78.3;33.22;10.85;121.8;93.8;95.1;0.06;119.8;-0.76;-0.76;78,00;7.05;-18.6;5.85;0.0
9/16/2021;23:23:52;6.854;11.42;0.14;1.21;78.3;33.25;10.86;121.8;93.7;95.0;0.06;119.8;-0.92;-0.92;78,00;7.05;-18.4;5.85;0.0
9/16/2021;23:25:52;6.850;11.43;0.22;1.51;78.3;33.26;10.86;121.8;93.8;95.0;0.06;119.8;-0.77;-0.77;78,00;7.05;-18.4;5.85;0.0
9/16/2021;23:27:52;6.845;11.41;0.23;1.53;78.3;33.32;10.88;121.8;93.7;94.9;0.06;119.8;-0.76;-0.76;78,00;7.05;-18.6;5.85;0.0
9/16/2021;23:29:52;6.845;11.40;0.30;1.78;78.3;33.29;10.87;121.8;93.6;94.9;0.06;119.8;-0.83;-0.83;78,00;7.05;-18.4;5.85;0.0
9/16/2021;23:31:52;6.847;11.40;0.27;1.66;78.3;33.29;10.87;121.8;93.6;94.9;0.06;119.8;-0.71;-0.71;78,00;7.05;-18.5;5.85;0.0
9/16/2021;23:33:52;6.846;11.40;0.19;1.38;78.3;33.31;10.88;121.8;93.6;94.8;0.06;119.8;-0.83;-0.83;78,00;7.05;-18.3;5.85;0.0
9/16/2021;23:35:52;6.845;11.42;0.21;1.48;78.3;33.37;10.90;121.8;93.7;94.9;0.06;119.8;-0.82;-0.82;78,00;7.04;-18.2;5.85;0.0
9/16/2021;23:37:52;6.843;11.41;0.24;1.58;78.3;33.35;10.89;121.8;93.6;94.9;0.06;119.8;-0.83;-0.83;78,00;7.05;-18.3;5.85;0.0
9/16/2021;23:39:52;6.844;11.40;0.26;1.65;78.3;33.24;10.85;121.8;93.6;94.8;0.06;119.8;-0.83;-0.83;78,00;7.05;-18.2;5.85;0.0
9/16/2021;23:41:52;6.841;11.42;0.21;1.48;78.3;33.32;10.88;121.8;93.7;95.0;0.06;119.8;-0.80;-0.80;78,00;7.05;-18.7;5.85;0.0
9/16/2021;23:43:52;6.838;11.41;0.31;1.82;78.3;33.38;10.90;121.8;93.7;94.9;0.06;119.9;-0.71;-0.71;78,00;7.05;-18.6;5.85;0.0
9/16/2021;23:45:52;6.840;11.41;0.34;1.93;78.3;33.26;10.86;121.8;93.6;94.9;0.06;119.8;-0.72;-0.72;78,00;7.05;-18.5;5.84;0.0
9/16/2021;23:47:52;6.838;11.42;0.25;1.61;78.3;33.30;10.87;121.8;93.7;94.9;0.06;119.8;-0.80;-0.80;78,00;7.04;-18.1;5.85;0.0
9/16/2021;23:49:52;6.835;11.40;0.21;1.47;78.3;33.28;10.87;121.8;93.5;94.8;0.06;119.9;-0.72;-0.72;78,00;7.05;-18.5;5.84;0.0
9/16/2021;23:51:52;6.836;11.39;0.24;1.57;78.3;33.26;10.86;121.8;93.5;94.7;0.06;119.8;-0.81;-0.81;78,00;7.05;-18.4;5.84;0.0
9/16/2021;23:53:52;6.830;11.40;0.17;1.33;78.3;33.28;10.87;121.8;93.5;94.8;0.06;119.9;-0.81;-0.81;78,00;7.05;-18.5;5.84;0.0
9/16/2021;23:55:52;6.832;11.39;0.19;1.41;78.3;33.31;10.88;121.8;93.4;94.7;0.06;119.8;-0.83;-0.83;78,00;7.05;-18.3;5.85;0.0
9/16/2021;23:57:52;6.827;11.38;0.26;1.65;78.3;33.42;10.91;121.8;93.4;94.6;0.06;119.9;-0.84;-0.84;78,00;7.04;-18.0;5.84;0.0
9/16/2021;23:59:52;6.821;11.38;0.25;1.61;78.3;33.42;10.91;121.9;93.4;94.6;0.06;119.9;-0.78;-0.78;78,00;7.05;-18.3;5.84;0.0
9/17/2021;00:01:52;6.822;11.40;0.30;1.78;78.2;33.38;10.90;121.8;93.5;94.7;0.06;119.9;-0.73;-0.73;78,00;7.05;-18.5;5.84;0.0
9/17/2021;00:03:52;6.823;11.40;0.19;1.41;78.2;33.33;10.88;121.8;93.5;94.8;0.06;119.8;-0.75;-0.75;78,00;7.05;-18.4;5.84;0.0
9/17/2021;00:05:52;6.822;11.40;0.24;1.57;78.2;33.32;10.88;121.8;93.6;94.8;0.06;119.8;-0.74;-0.74;78,00;7.05;-18.4;5.84;0.0
9/17/2021;00:07:52;6.820;11.39;0.29;1.75;78.2;33.36;10.89;121.8;93.4;94.7;0.06;119.9;-0.82;-0.82;78,00;7.05;-18.3;5.84;0.0
9/17/2021;00:09:52;6.817;11.39;0.28;1.71;78.2;33.17;10.83;121.8;93.5;94.7;0.06;119.9;-0.89;-0.89;78,00;7.04;-18.0;5.84;0.0
9/17/2021;00:11:52;6.827;11.40;0.16;1.30;78.2;33.43;10.92;121.8;93.5;94.8;0.06;119.8;-0.80;-0.80;78,00;7.05;-18.2;5.84;0.0
9/17/2021;00:13:52;6.821;11.38;0.24;1.56;78.2;33.40;10.91;121.8;93.4;94.6;0.06;119.8;-0.79;-0.79;78,00;7.05;-18.3;5.84;0.0
9/17/2021;00:15:52;6.814;11.37;0.37;2.04;78.2;33.32;10.88;121.8;93.3;94.5;0.06;119.8;-0.78;-0.78;78,00;7.04;-18.2;5.84;0.0
9/17/2021;00:17:52;6.811;11.38;0.23;1.55;78.2;33.35;10.89;121.8;93.3;94.6;0.06;119.8;-0.84;-0.84;78,00;7.04;-18.0;5.84;0.0
9/17/2021;00:19:52;6.815;11.39;0.20;1.44;78.2;33.36;10.89;121.8;93.4;94.7;0.06;119.8;-0.78;-0.78;78,00;7.04;-18.2;5.84;0.0
9/17/2021;00:21:52;6.817;11.40;0.26;1.65;78.2;33.35;10.89;121.8;93.5;94.7;0.06;119.8;-0.83;-0.83;78,00;7.04;-18.2;5.83;0.0
9/17/2021;00:23:52;6.817;11.38;0.29;1.75;78.2;33.35;10.89;121.8;93.4;94.6;0.06;119.8;-0.74;-0.74;78,00;7.04;-18.0;5.84;0.0
9/17/2021;00:25:52;6.813;11.39;0.21;1.46;78.2;33.43;10.92;121.8;93.4;94.7;0.06;119.8;-0.80;-0.80;78,00;7.04;-18.2;5.84;0.0
