Date_time	Pond	Day	Depth_m	Chlorophyll_RFU	Cond_uScm	SpCond_uScm	fDOM_RFU	ODO_mgL	ODO_sat	pH	Temp_C
2023-07-05T15:53:30Z	ERL153	Juli 05	3.602	3.2	40.1	55.4	12.76	14.3	128.5	9.29	10.515
2023-07-05T15:53:32Z	ERL153	Juli 05	3.66	2.44	40	55.5	12.68	14.33	128.3	9.29	10.397
2023-07-05T15:53:34Z	ERL153	Juli 05	3.695	2.79	40	55.6	12.57	14.35	128.2	9.3	10.315
2023-07-05T15:53:36Z	ERL153	Juli 05	3.75	2.91	39.9	55.6	12.47	14.36	128	9.3	10.241
2023-07-05T15:53:38Z	ERL153	Juli 05	3.791	3	39.9	55.7	12.35	14.36	127.8	9.3	10.17
2023-07-05T15:53:40Z	ERL153	Juli 05	3.823	4.05	39.9	55.8	12.22	14.37	127.7	9.3	10.096
2023-07-05T15:53:42Z	ERL153	Juli 05	3.876	4.24	39.9	55.8	12.1	14.37	127.5	9.29	10.034
2023-07-05T15:53:44Z	ERL153	Juli 05	3.91	3.63	39.8	55.9	11.99	14.36	127.2	9.29	9.991
2023-07-05T15:53:46Z	ERL153	Juli 05	3.963	3.87	39.8	55.9	11.87	14.35	127	9.29	9.943
2023-07-05T15:53:48Z	ERL153	Juli 05	3.995	4.08	39.8	56	11.74	14.33	126.7	9.29	9.898
2023-07-05T15:53:50Z	ERL153	Juli 05	4.047	6.66	39.8	56.1	11.63	14.31	126.4	9.29	9.818
2023-07-05T15:53:52Z	ERL153	Juli 05	4.091	7.07	39.8	56.3	11.51	14.31	126.1	9.29	9.703
2023-07-05T15:53:54Z	ERL153	Juli 05	4.131	5.41	39.8	56.4	11.41	14.32	125.8	9.28	9.58
2023-07-05T15:53:56Z	ERL153	Juli 05	4.171	7.19	39.8	56.6	11.2	14.35	125.7	9.28	9.486
2023-07-05T15:53:58Z	ERL153	Juli 05	4.216	7.4	39.8	56.7	11.08	14.36	125.5	9.27	9.378
2023-07-05T15:54:00Z	ERL153	Juli 05	4.256	6.94	39.8	56.9	10.94	14.35	125.1	9.26	9.253
2023-07-05T15:54:02Z	ERL153	Juli 05	4.302	7.66	39.8	57.1	10.77	14.38	124.9	9.25	9.12
2023-07-05T15:54:04Z	ERL153	Juli 05	4.345	6.63	39.8	57.2	10.51	14.37	124.5	9.24	9.009
2023-07-05T15:54:06Z	ERL153	Juli 05	4.392	6.57	39.7	57.4	10.29	14.35	124.1	9.23	8.902
2023-07-05T15:54:08Z	ERL153	Juli 05	4.436	9.12	39.8	57.5	10.08	14.32	123.5	9.22	8.809
2023-07-05T15:54:10Z	ERL153	Juli 05	4.485	7.67	39.8	57.8	9.85	14.3	122.9	9.07	8.658
2023-07-05T15:54:12Z	ERL153	Juli 05	4.53	5.95	39.7	58	9.63	14.29	122.4	8.98	8.513
2023-07-05T15:54:14Z	ERL153	Juli 05	4.576	10.4	39.7	58.2	9.44	14.26	121.8	8.91	8.376
2023-07-05T15:54:16Z	ERL153	Juli 05	4.629	8.15	39.7	58.4	9.3	14.24	121.2	8.86	8.261
2023-07-05T15:54:18Z	ERL153	Juli 05	4.678	6.4	39.8	58.6	9.05	14.21	120.6	8.83	8.177
2023-07-05T15:54:20Z	ERL153	Juli 05	4.729	7.33	39.7	58.8	8.79	14.16	120	8.8	8.054
2023-07-05T15:54:22Z	ERL153	Juli 05	4.774	6.64	39.7	58.9	8.6	14.12	119.2	8.78	7.95
2023-07-05T15:54:24Z	ERL153	Juli 05	4.822	5.43	39.7	59	8.46	14.05	118.4	8.76	7.856
2023-07-05T15:54:26Z	ERL153	Juli 05	4.868	6.17	39.6	59.1	8.29	13.61	114.4	8.75	7.751
2023-07-05T15:54:28Z	ERL153	Juli 05	4.918	4.29	39.6	59.2	8.14	13.49	113.1	8.63	7.659
2023-07-05T15:54:30Z	ERL153	Juli 05	4.965	6.71	39.5	59.2	7.98	13.46	112.6	8.6	7.573
2023-07-05T15:54:32Z	ERL153	Juli 05	5.017	5.22	39.4	59.2	7.82	13.4	111.9	8.58	7.519
2023-07-05T15:54:34Z	ERL153	Juli 05	5.066	7.62	39.4	59.3	7.67	13.36	111.4	8.56	7.462
2023-07-05T15:54:36Z	ERL153	Juli 05	5.118	8.23	39.4	59.4	7.53	13.34	111	8.54	7.385
2023-07-05T15:54:38Z	ERL153	Juli 05	5.165	8.44	39.4	59.5	7.46	13.32	110.7	8.52	7.322
2023-07-05T15:54:40Z	ERL153	Juli 05	5.216	6.47	39.4	59.6	7.4	13.31	110.4	8.49	7.265
2023-07-05T15:54:42Z	ERL153	Juli 05	5.261	7.08	39.4	59.8	7.33	13.29	110.2	8.39	7.202
2023-07-05T15:54:44Z	ERL153	Juli 05	5.305	6.34	39.5	59.8	7.27	13.24	109.5	8.36	7.169
2023-07-05T15:54:46Z	ERL153	Juli 05	5.353	5.11	39.5	59.9	7.24	13.18	109	8.34	7.147
2023-07-05T15:54:48Z	ERL153	Juli 05	5.396	5.71	39.5	59.9	7.2	13.12	108.4	8.32	7.124
2023-07-05T15:54:50Z	ERL153	Juli 05	5.442	7.31	39.4	59.9	7.17	13.07	108	8.3	7.111
2023-07-05T15:54:52Z	ERL153	Juli 05	5.484	10.51	39.4	59.9	7.16	13.01	107.5	8.28	7.106
2023-07-05T15:54:54Z	ERL153	Juli 05	5.527	7.78	39.4	59.8	7.15	12.96	107	8.27	7.125
2023-07-05T15:54:56Z	ERL153	Juli 05	5.564	5.97	39.4	59.8	7.15	12.9	106.6	8.26	7.125
2023-07-05T15:54:58Z	ERL153	Juli 05	5.601	8.19	39.4	59.8	7.15	12.85	106.2	8.25	7.091
2023-07-05T15:55:00Z	ERL153	Juli 05	5.637	7.12	39.3	59.8	7.15	12.81	105.8	8.24	7.075
2023-07-05T15:55:02Z	ERL153	Juli 05	5.674	6.32	39.3	59.8	7.15	12.77	105.4	8.23	7.053
2023-07-05T15:55:04Z	ERL153	Juli 05	5.715	6.93	39.3	59.8	7.15	12.73	105	8.22	7.029
2023-07-05T15:55:06Z	ERL153	Juli 05	5.751	4.95	39.3	59.9	7.15	12.69	104.6	8.21	6.988
2023-07-05T15:55:08Z	ERL153	Juli 05	5.791	5.36	39.3	59.9	7.14	12.66	104.2	8.2	6.942
2023-07-05T15:55:10Z	ERL153	Juli 05	5.829	4.75	39.2	59.9	7.14	12.63	103.8	8.18	6.907
2023-07-05T15:55:12Z	ERL153	Juli 05	5.87	5.87	39.2	59.9	7.13	12.6	103.5	8.16	6.87
2023-07-05T15:55:14Z	ERL153	Juli 05	5.907	6.64	39.1	59.9	7.13	12.57	103.2	8.15	6.846
2023-07-05T15:55:16Z	ERL153	Juli 05	5.948	5.74	39.1	59.9	7.12	12.54	102.9	8.04	6.824
2023-07-05T15:55:18Z	ERL153	Juli 05	5.986	8.87	39	59.9	7.12	12.51	102.5	8.02	6.793
2023-07-05T15:55:20Z	ERL153	Juli 05	6.028	7.81	39	59.8	7.11	12.48	102.2	8.02	6.769
2023-07-05T15:55:22Z	ERL153	Juli 05	6.068	8.15	38.9	59.8	7.12	12.45	101.9	8.01	6.737
2023-07-05T15:55:24Z	ERL153	Juli 05	6.108	5.02	38.9	59.8	7.12	12.41	101.6	8	6.71
2023-07-05T15:55:26Z	ERL153	Juli 05	6.151	4.77	38.9	59.8	7.12	12.37	101.2	8	6.684
2023-07-05T15:55:28Z	ERL153	Juli 05	6.189	8.3	38.8	59.8	7.13	12.32	100.7	8	6.658
2023-07-05T15:55:30Z	ERL153	Juli 05	6.228	3.98	38.8	59.8	7.13	12.27	100.2	7.99	6.641
2023-07-05T15:55:32Z	ERL153	Juli 05	6.264	3.92	38.8	59.8	7.14	12.2	99.6	7.98	6.63
2023-07-05T15:55:34Z	ERL153	Juli 05	6.306	6.37	38.8	59.8	7.14	12.13	99	7.98	6.622
2023-07-05T15:55:36Z	ERL153	Juli 05	6.347	6.36	38.8	59.8	7.14	12.06	98.4	7.97	6.614
2023-07-05T15:55:38Z	ERL153	Juli 05	6.393	3.82	38.8	59.9	7.15	11.99	97.8	7.96	6.603
2023-07-05T15:55:40Z	ERL153	Juli 05	6.435	6.93	38.8	59.9	7.15	11.92	97.2	7.96	6.589
2023-07-05T15:55:42Z	ERL153	Juli 05	6.482	4.25	38.9	60	7.15	11.85	96.6	7.95	6.571
2023-07-05T15:55:44Z	ERL153	Juli 05	6.525	5.83	38.9	60.1	7.16	11.78	96	7.94	6.553
2023-07-05T15:55:46Z	ERL153	Juli 05	6.571	3.18	38.9	60.2	7.16	11.7	95.3	7.93	6.53
2023-07-05T15:55:48Z	ERL153	Juli 05	6.612	5.34	39	60.2	7.16	11.62	94.6	7.91	6.51
2023-07-05T15:55:50Z	ERL153	Juli 05	6.654	3.07	39	60.3	7.16	11.54	93.9	7.9	6.49
2023-07-05T15:55:52Z	ERL153	Juli 05	6.703	6.8	39	60.4	7.17	11.46	93.2	7.79	6.473
2023-07-05T15:55:54Z	ERL153	Juli 05	6.745	4.35	39	60.4	7.17	11.39	92.6	7.77	6.461
2023-07-05T15:55:56Z	ERL153	Juli 05	6.792	3.26	39.1	60.5	7.18	11.32	92	7.76	6.452
2023-07-05T15:55:58Z	ERL153	Juli 05	6.833	2.74	39.1	60.5	7.18	11.25	91.4	7.75	6.447
2023-07-05T15:56:00Z	ERL153	Juli 05	6.879	3.87	39.1	60.6	7.18	11.18	90.9	7.74	6.443
2023-07-05T15:56:02Z	ERL153	Juli 05	6.922	3.12	39.1	60.6	7.18	11.12	90.3	7.73	6.439
2023-07-05T15:56:04Z	ERL153	Juli 05	6.967	5.17	39.1	60.6	7.19	11.05	89.8	7.72	6.437
2023-07-05T15:56:06Z	ERL153	Juli 05	7.022	3.08	39.2	60.7	7.19	10.99	89.2	7.7	6.432
2023-07-05T15:56:08Z	ERL153	Juli 05	7.074	2.61	39.2	60.7	7.19	10.92	88.7	7.69	6.425
2023-07-05T15:56:10Z	ERL153	Juli 05	7.132	2.36	39.2	60.7	7.2	10.85	88.1	7.68	6.41
2023-07-05T15:56:12Z	ERL153	Juli 05	7.185	2.4	39.2	60.8	7.2	10.78	87.5	7.68	6.392
2023-07-05T15:56:14Z	ERL153	Juli 05	7.242	3.09	39.2	60.8	7.19	10.71	86.9	7.67	6.37
2023-07-05T15:56:16Z	ERL153	Juli 05	7.293	4.99	39.1	60.8	7.19	10.65	86.3	7.66	6.351
2023-07-05T15:56:18Z	ERL153	Juli 05	7.347	4.02	39.1	60.8	7.19	10.58	85.8	7.65	6.332
2023-07-05T15:56:20Z	ERL153	Juli 05	7.395	3.96	39.1	60.8	7.18	10.52	85.2	7.63	6.314
2023-07-05T15:56:22Z	ERL153	Juli 05	7.447	2.77	39.1	60.9	7.18	10.45	84.7	7.61	6.299
2023-07-05T15:56:24Z	ERL153	Juli 05	7.494	1.68	39.1	60.9	7.17	10.39	84.1	7.6	6.284
2023-07-05T15:56:26Z	ERL153	Juli 05	7.541	4.85	39.1	60.9	7.16	10.33	83.6	7.59	6.269
2023-07-05T15:56:28Z	ERL153	Juli 05	7.592	1.87	39.1	61	7.16	10.28	83.1	7.58	6.255
2023-07-05T15:56:30Z	ERL153	Juli 05	7.638	1.41	39.2	61	7.15	10.22	82.6	7.57	6.24
2023-07-05T15:56:32Z	ERL153	Juli 05	7.69	1.39	39.2	61.1	7.15	10.16	82.1	7.55	6.221
2023-07-05T15:56:34Z	ERL153	Juli 05	7.738	1.58	39.2	61.2	7.15	10.11	81.7	7.54	6.203
2023-07-05T15:56:36Z	ERL153	Juli 05	7.79	1.58	39.2	61.3	7.15	10.05	81.2	7.53	6.189
2023-07-05T15:56:38Z	ERL153	Juli 05	7.837	1.56	39.3	61.3	7.15	10	80.7	7.52	6.18
2023-07-05T15:56:40Z	ERL153	Juli 05	7.888	1.11	39.3	61.4	7.14	9.94	80.2	7.51	6.174
2023-07-05T15:56:42Z	ERL153	Juli 05	7.934	1.37	39.4	61.5	7.14	9.88	79.7	7.49	6.165
2023-07-05T15:56:44Z	ERL153	Juli 05	7.983	1.3	39.4	61.5	7.14	9.82	79.2	7.48	6.153
2023-07-05T15:56:46Z	ERL153	Juli 05	8.029	1.03	39.4	61.6	7.14	9.76	78.7	7.46	6.141
2023-07-05T15:56:48Z	ERL153	Juli 05	8.082	0.95	39.5	61.7	7.13	9.69	78.2	7.45	6.133
2023-07-05T15:56:50Z	ERL153	Juli 05	8.132	0.6	39.5	61.8	7.12	9.62	77.6	7.34	6.123
2023-07-05T15:56:52Z	ERL153	Juli 05	8.185	0.62	39.5	61.9	7.12	9.55	76.9	7.33	6.105
2023-07-05T15:56:54Z	ERL153	Juli 05	8.233	0.68	39.6	62	7.11	9.47	76.3	7.32	6.084
2023-07-05T15:56:56Z	ERL153	Juli 05	8.282	0.71	39.6	62.1	7.11	9.39	75.6	7.31	6.069
2023-07-05T15:56:58Z	ERL153	Juli 05	8.339	0.73	39.7	62.2	7.1	9.29	74.8	7.31	6.054
2023-07-05T15:57:00Z	ERL153	Juli 05	8.393	0.77	39.8	62.4	7.08	9.2	74	7.3	6.037
2023-07-05T15:57:02Z	ERL153	Juli 05	9.123	0.76	39.9	62.6	7.07	9.1	73.2	7.29	6.018
2023-07-05T15:57:04Z	ERL153	Juli 05	9.301	0.68	40	62.8	7.07	8.67	69.6	7.29	6.003
2023-07-07T13:53:25Z	ERL16	Juli 07	1.3	-0.34	53.7	64.2	2.08	10.29	105.6	7.7	16.503
2023-07-07T13:53:27Z	ERL16	Juli 07	1.422	-0.34	53.8	64.3	2.76	10.29	105.3	7.7	16.444
2023-07-07T13:53:29Z	ERL16	Juli 07	1.497	-0.36	53.6	64.2	3.45	10.29	105.2	7.7	16.38
2023-07-07T13:53:31Z	ERL16	Juli 07	1.577	-0.37	53.6	64.3	4.14	10.29	105	7.7	16.315
2023-07-07T13:53:33Z	ERL16	Juli 07	1.624	-0.37	53.6	64.3	4.81	10.29	105	7.7	16.274
2023-07-07T13:53:35Z	ERL16	Juli 07	1.662	-0.36	53.5	64.3	5.56	10.3	104.9	7.71	16.246
2023-07-07T13:53:37Z	ERL16	Juli 07	1.687	-0.36	53.5	64.4	6.26	10.3	104.8	7.71	16.187
2023-07-07T13:53:39Z	ERL16	Juli 07	1.712	-0.36	53.5	64.4	6.37	10.3	104.7	7.71	16.148
2023-07-07T13:53:41Z	ERL16	Juli 07	1.737	-0.34	53.5	64.4	6.42	10.3	104.7	7.71	16.114
2023-07-07T13:53:43Z	ERL16	Juli 07	1.766	-0.34	53.5	64.4	6.45	10.3	104.6	7.71	16.098
2023-07-07T13:53:45Z	ERL16	Juli 07	1.794	-0.34	53.4	64.4	6.49	10.31	104.6	7.7	16.08
2023-07-07T13:53:47Z	ERL16	Juli 07	1.824	-0.33	53.4	64.4	6.52	10.31	104.6	7.7	16.062
2023-07-07T13:53:49Z	ERL16	Juli 07	1.851	-0.33	53.4	64.4	6.55	10.32	104.6	7.7	16.035
2023-07-07T13:53:51Z	ERL16	Juli 07	1.875	-0.33	53.3	64.4	6.56	10.32	104.6	7.7	16.007
2023-07-07T13:53:53Z	ERL16	Juli 07	1.901	-0.33	53.3	64.4	6.57	10.33	104.7	7.7	15.986
2023-07-07T13:53:55Z	ERL16	Juli 07	1.926	-0.32	53.2	64.3	6.59	10.34	104.7	7.69	15.963
2023-07-07T13:53:57Z	ERL16	Juli 07	1.953	-0.33	53.2	64.3	6.6	10.34	104.7	7.69	15.946
2023-07-07T13:53:59Z	ERL16	Juli 07	1.977	-0.33	53.2	64.3	6.62	10.35	104.7	7.69	15.936
2023-07-07T13:54:01Z	ERL16	Juli 07	2.004	-0.32	53.1	64.3	6.63	10.35	104.7	7.69	15.92
2023-07-07T13:54:03Z	ERL16	Juli 07	2.028	-0.32	53.1	64.3	6.65	10.35	104.7	7.69	15.898
2023-07-07T13:54:05Z	ERL16	Juli 07	2.054	-0.33	53.1	64.3	6.66	10.36	104.7	7.69	15.875
2023-07-07T13:54:07Z	ERL16	Juli 07	2.105	-0.33	53.1	64.3	6.69	10.36	104.6	7.69	15.849
2023-07-07T13:54:09Z	ERL16	Juli 07	2.154	-0.34	53	64.3	6.72	10.36	104.6	7.69	15.821
2023-07-07T13:54:11Z	ERL16	Juli 07	2.206	-0.33	53.1	64.4	6.75	10.36	104.5	7.69	15.792
2023-07-07T13:54:13Z	ERL16	Juli 07	2.254	-0.32	53.1	64.4	6.77	10.36	104.5	7.69	15.772
2023-07-07T13:54:15Z	ERL16	Juli 07	2.306	-0.31	53.1	64.4	6.79	10.36	104.4	7.69	15.76
2023-07-07T13:54:17Z	ERL16	Juli 07	2.354	-0.32	53.1	64.5	6.81	10.36	104.4	7.68	15.74
2023-07-07T13:54:19Z	ERL16	Juli 07	2.404	-0.31	53	64.5	6.84	10.35	104.3	7.68	15.721
2023-07-07T13:54:21Z	ERL16	Juli 07	2.449	-0.3	53.1	64.5	6.87	10.35	104.3	7.68	15.715
2023-07-07T13:54:23Z	ERL16	Juli 07	2.498	-0.31	53.1	64.5	6.9	10.35	104.2	7.68	15.711
2023-07-07T13:54:25Z	ERL16	Juli 07	2.543	-0.31	53.1	64.5	6.92	10.34	104.2	7.68	15.708
2023-07-07T13:54:27Z	ERL16	Juli 07	2.593	-0.3	53	64.5	6.94	10.34	104.1	7.67	15.69
2023-07-07T13:54:29Z	ERL16	Juli 07	2.639	-0.28	53	64.5	6.96	10.35	104.1	7.67	15.671
2023-07-07T13:54:31Z	ERL16	Juli 07	2.69	-0.29	53	64.5	6.98	10.35	104.1	7.67	15.654
2023-07-07T13:54:33Z	ERL16	Juli 07	2.736	-0.29	53	64.5	7	10.35	104.1	7.67	15.626
2023-07-07T13:54:35Z	ERL16	Juli 07	2.781	-0.28	53	64.6	7.02	10.36	104.1	7.66	15.587
2023-07-07T13:54:37Z	ERL16	Juli 07	2.831	-0.26	52.9	64.6	7.04	10.38	104.2	7.66	15.553
2023-07-07T13:54:39Z	ERL16	Juli 07	2.876	-0.27	52.9	64.6	7.04	10.39	104.2	7.66	15.516
2023-07-07T13:54:41Z	ERL16	Juli 07	2.925	-0.28	52.9	64.7	7.03	10.39	104.2	7.66	15.485
2023-07-07T13:54:43Z	ERL16	Juli 07	2.971	-0.28	52.9	64.7	7.02	10.4	104.2	7.65	15.449
2023-07-07T13:54:45Z	ERL16	Juli 07	3.02	-0.27	52.9	64.8	7	10.4	104.2	7.65	15.424
2023-07-07T13:54:47Z	ERL16	Juli 07	3.065	-0.27	52.9	64.8	6.99	10.4	104.1	7.65	15.405
2023-07-07T13:54:49Z	ERL16	Juli 07	3.115	-0.27	52.9	64.8	7	10.4	104	7.65	15.38
2023-07-07T13:54:51Z	ERL16	Juli 07	3.16	-0.26	52.9	64.8	7.04	10.39	103.9	7.65	15.345
2023-07-07T13:54:53Z	ERL16	Juli 07	3.211	-0.25	52.8	64.8	7.08	10.39	103.8	7.65	15.302
2023-07-07T13:54:55Z	ERL16	Juli 07	3.259	-0.24	52.8	64.8	7.15	10.39	103.7	7.64	15.256
2023-07-07T13:54:57Z	ERL16	Juli 07	3.308	-0.24	52.7	64.9	7.24	10.39	103.5	7.64	15.196
2023-07-07T13:54:59Z	ERL16	Juli 07	3.361	-0.23	52.6	64.8	7.35	10.38	103.4	7.64	15.123
2023-07-07T13:55:01Z	ERL16	Juli 07	3.409	-0.21	52.5	64.8	7.47	10.39	103.2	7.64	15.042
2023-07-07T13:55:03Z	ERL16	Juli 07	3.46	-0.22	52.3	64.7	7.6	10.39	103.1	7.64	14.968
2023-07-07T13:55:05Z	ERL16	Juli 07	3.507	-0.2	52.2	64.7	7.74	10.39	102.9	7.64	14.912
2023-07-07T13:55:07Z	ERL16	Juli 07	3.56	-0.2	52.1	64.7	7.87	10.39	102.8	7.64	14.835
2023-07-07T13:55:09Z	ERL16	Juli 07	3.609	-0.2	52	64.6	7.98	10.4	102.7	7.64	14.747
2023-07-07T13:55:11Z	ERL16	Juli 07	3.663	-0.2	51.8	64.6	8.07	10.42	102.7	7.64	14.653
2023-07-07T13:55:13Z	ERL16	Juli 07	3.714	-0.2	51.7	64.6	8.14	10.44	102.6	7.64	14.546
2023-07-07T13:55:15Z	ERL16	Juli 07	3.765	-0.19	51.5	64.6	8.22	10.45	102.5	7.64	14.434
2023-07-07T13:55:17Z	ERL16	Juli 07	3.823	-0.18	51.4	64.5	8.3	10.46	102.4	7.64	14.312
2023-07-07T13:55:19Z	ERL16	Juli 07	3.877	-0.17	51.2	64.5	8.38	10.47	102.2	7.64	14.187
2023-07-07T13:55:21Z	ERL16	Juli 07	3.938	-0.17	51.1	64.5	8.45	10.48	102	7.64	14.095
2023-07-07T13:55:23Z	ERL16	Juli 07	3.994	-0.16	51	64.4	8.53	10.47	101.8	7.64	14.039
2023-07-07T13:55:25Z	ERL16	Juli 07	4.058	-0.15	50.9	64.4	8.64	10.45	101.5	7.63	13.988
2023-07-07T13:55:27Z	ERL16	Juli 07	4.118	-0.15	50.8	64.5	8.84	10.41	100.9	7.63	13.887
2023-07-07T13:55:29Z	ERL16	Juli 07	4.854	-0.14	50.7	66.2	9.04	10.38	100.3	7.63	12.772
2023-07-07T13:55:31Z	ERL16	Juli 07	4.886	-0.13	50.7	66.8	9.35	10.68	100	7.63	12.405
2023-07-07T13:55:33Z	ERL16	Juli 07	4.932	-0.12	50.5	66.3	9.71	10.6	99.7	7.62	12.516
2023-07-07T13:55:35Z	ERL16	Juli 07	4.979	-0.11	50.2	66.3	10.07	10.62	99.4	7.62	12.317
2023-07-07T13:55:37Z	ERL16	Juli 07	5.023	-0.09	49.9	65.9	10.46	10.62	99.2	7.62	12.243
2023-07-07T13:55:39Z	ERL16	Juli 07	5.079	-0.07	49.5	65.6	10.91	10.64	99.2	7.61	12.126
2023-07-07T13:55:41Z	ERL16	Juli 07	5.129	-0.03	49	65.2	11.44	10.69	99.3	7.61	11.996
2023-07-07T13:55:43Z	ERL16	Juli 07	5.183	0	48.4	64.7	11.98	10.75	99.6	7.6	11.873
2023-07-07T13:55:45Z	ERL16	Juli 07	5.225	0.02	47.9	64.2	12.42	10.79	99.7	7.6	11.759
2023-07-07T13:55:47Z	ERL16	Juli 07	5.268	0.03	47.6	64	12.85	10.84	99.8	7.59	11.558
2023-07-07T13:55:49Z	ERL16	Juli 07	5.308	0.04	47.4	64	13.25	10.9	99.9	7.59	11.358
2023-07-07T13:55:51Z	ERL16	Juli 07	5.35	0.03	47.1	64.1	13.58	10.97	100	7.58	11.119
2023-07-07T13:55:53Z	ERL16	Juli 07	5.385	0.04	46.9	64.2	13.88	11.05	100.3	7.58	10.922
2023-07-07T13:55:55Z	ERL16	Juli 07	5.428	0.06	46.7	64.2	14.2	11.12	100.4	7.58	10.717
2023-07-07T13:55:57Z	ERL16	Juli 07	5.47	0.1	46.5	64.3	14.45	11.18	100.5	7.57	10.525
2023-07-07T13:55:59Z	ERL16	Juli 07	5.516	0.1	46.3	64.2	14.63	11.23	100.5	7.57	10.359
2023-07-07T13:56:01Z	ERL16	Juli 07	5.56	0.17	46	64.2	14.77	11.3	100.7	7.56	10.137
2023-07-07T13:56:03Z	ERL16	Juli 07	5.602	0.19	45.7	64	14.9	11.36	100.8	7.56	9.986
2023-07-07T13:56:05Z	ERL16	Juli 07	6.371	0.39	45.4	63.9	15.04	11.41	100.9	7.55	9.849
2023-07-07T13:56:07Z	ERL16	Juli 07	6.429	0.48	45.2	63.8	15.17	11.44	100.8	7.55	9.698
2023-07-07T13:56:09Z	ERL16	Juli 07	6.461	0.58	45	63.9	15.28	11.49	100.9	7.55	9.531
2023-07-07T13:56:11Z	ERL16	Juli 07	6.471	0.49	44.8	63.9	15.37	11.56	101.1	7.54	9.372
2023-07-07T13:56:13Z	ERL16	Juli 07	6.507	0.61	44.6	63.9	15.44	11.62	101.2	7.54	9.201
2023-07-07T13:56:15Z	ERL16	Juli 07	6.556	0.49	44.4	63.9	15.52	11.66	101.2	7.54	9.026
2023-07-07T13:56:17Z	ERL16	Juli 07	6.607	0.35	44.2	63.9	15.58	11.72	101.2	7.53	8.836
2023-07-07T13:56:19Z	ERL16	Juli 07	6.656	0.35	44	63.9	15.64	11.76	101.2	7.53	8.674
2023-07-07T13:56:21Z	ERL16	Juli 07	6.704	0.4	43.8	63.8	15.7	11.8	101.1	7.53	8.545
2023-07-07T13:56:23Z	ERL16	Juli 07	6.756	0.33	43.5	63.8	15.76	11.82	100.9	7.52	8.362
2023-07-07T13:56:25Z	ERL16	Juli 07	6.804	0.28	43.4	63.8	15.81	11.82	100.5	7.52	8.196
2023-07-07T13:56:27Z	ERL16	Juli 07	6.856	0.21	43.2	63.9	15.84	11.82	100.2	7.51	8.071
2023-07-07T13:56:29Z	ERL16	Juli 07	6.903	0.14	43.2	64	15.88	11.81	99.8	7.51	7.964
2023-07-07T13:56:31Z	ERL16	Juli 07	6.954	0.1	43.1	64	15.91	11.79	99.3	7.5	7.853
2023-07-07T13:56:33Z	ERL16	Juli 07	7.001	0.04	43	64.1	15.93	11.78	99	7.49	7.747
2023-07-07T13:56:35Z	ERL16	Juli 07	7.787	0.03	42.9	64.2	15.95	11.76	98.6	7.48	7.663
2023-07-07T13:56:37Z	ERL16	Juli 07	7.85	0.02	42.9	64.2	15.97	11.75	98.3	7.47	7.592
2023-07-07T13:56:39Z	ERL16	Juli 07	7.946	0.01	42.9	64.3	15.98	11.72	97.9	7.46	7.53
2023-07-07T13:56:41Z	ERL16	Juli 07	8.021	0.02	42.8	64.4	15.99	11.7	97.6	7.45	7.474
2023-07-07T13:56:43Z	ERL16	Juli 07	8.059	0	42.8	64.4	16	11.68	97.3	7.44	7.415
2023-07-07T13:56:45Z	ERL16	Juli 07	8.11	0.01	42.7	64.4	16	11.67	97.1	7.44	7.365
2023-07-07T13:56:47Z	ERL16	Juli 07	8.145	0	42.7	64.5	16	11.65	96.8	7.43	7.326
2023-07-07T13:56:49Z	ERL16	Juli 07	8.179	0	42.7	64.5	16	11.63	96.6	7.42	7.298
2023-07-07T13:56:51Z	ERL16	Juli 07	8.211	0	42.7	64.5	15.99	11.61	96.3	7.41	7.266
2023-07-07T13:56:53Z	ERL16	Juli 07	8.257	0.01	42.7	64.6	15.99	11.59	96.1	7.4	7.236
2023-07-07T13:56:55Z	ERL16	Juli 07	8.301	0	42.7	64.6	15.99	11.57	95.9	7.39	7.207
2023-07-07T13:56:57Z	ERL16	Juli 07	8.35	0	42.7	64.7	15.98	11.56	95.7	7.38	7.178
2023-07-07T13:56:59Z	ERL16	Juli 07	8.394	0.01	42.7	64.8	15.97	11.55	95.5	7.37	7.154
2023-07-07T13:57:01Z	ERL16	Juli 07	8.447	0	42.7	64.9	15.96	11.53	95.3	7.37	7.107
2023-07-07T13:57:03Z	ERL16	Juli 07	8.492	-0.01	42.7	64.9	15.95	11.52	95.1	7.36	7.066
2023-07-07T13:57:05Z	ERL16	Juli 07	8.539	-0.02	42.7	65	15.93	11.51	94.9	7.35	7.032
2023-07-07T13:57:07Z	ERL16	Juli 07	8.58	-0.01	42.7	65.1	15.92	11.5	94.8	7.34	6.997
2023-07-07T13:57:09Z	ERL16	Juli 07	8.621	-0.03	42.7	65.2	15.91	11.48	94.6	7.34	6.965
2023-07-07T13:57:11Z	ERL16	Juli 07	8.663	-0.03	42.7	65.3	15.9	11.47	94.4	7.33	6.933
2023-07-07T13:57:13Z	ERL16	Juli 07	9.487	-0.05	42.7	65.3	15.87	11.46	94.2	7.33	6.9
2023-07-07T13:57:15Z	ERL16	Juli 07	9.593	-0.08	42.8	65.4	15.85	11.45	94	7.32	6.867
2023-07-07T13:57:17Z	ERL16	Juli 07	9.667	-0.08	42.8	65.5	15.82	11.44	93.9	7.32	6.828
